tag,width,depth,q,mode,seed,column,direction,component,unit,exponent,n_checkpoints
w128_d8_q08_data_s1,128,8,8,data,1,1000 mm,forward,y,um,2.07927,50
w128_d8_q08_data_s1,128,8,8,data,1,1000 mm,forward,tx,mrad,0.981775,50
w128_d8_q08_data_s1,128,8,8,data,1,1000 mm,forward,ty,mrad,0.763476,50
w128_d8_q08_data_s1,128,8,8,data,1,1000 mm,forward,max_xy,um,0.867147,50
w128_d8_q08_data_s1,128,8,8,data,1,1000 mm,backward,x,um,1.36395,50
w128_d8_q08_data_s1,128,8,8,data,1,1000 mm,backward,y,um,1.54661,50
w128_d8_q08_data_s1,128,8,8,data,1,1000 mm,backward,tx,mrad,0.792902,50
w128_d8_q08_data_s1,128,8,8,data,1,1000 mm,backward,ty,mrad,-0.00952676,50
w128_d8_q08_data_s1,128,8,8,data,1,1000 mm,backward,max_xy,um,1.44124,50
w128_d8_q08_data_s2,128,8,8,data,2,0.1 mm,forward,x,um,2.39073,46
w128_d8_q08_data_s2,128,8,8,data,2,0.1 mm,forward,y,um,2.09256,46
w128_d8_q08_data_s2,128,8,8,data,2,0.1 mm,forward,tx,mrad,1.48685,46
w128_d8_q08_data_s2,128,8,8,data,2,0.1 mm,forward,ty,mrad,0.928646,46
w128_d8_q08_data_s2,128,8,8,data,2,0.1 mm,forward,max_xy,um,2.3867,46
w128_d8_q08_data_s2,128,8,8,data,2,0.1 mm,backward,x,um,2.20278,46
w128_d8_q08_data_s2,128,8,8,data,2,0.1 mm,backward,y,um,1.60439,46
w128_d8_q08_data_s2,128,8,8,data,2,0.1 mm,backward,tx,mrad,1.1753,46
w128_d8_q08_data_s2,128,8,8,data,2,0.1 mm,backward,ty,mrad,0.282527,46
w128_d8_q08_data_s2,128,8,8,data,2,0.1 mm,backward,max_xy,um,1.91799,46
w128_d8_q08_data_s2,128,8,8,data,2,1 mm,forward,x,um,2.20415,45
w128_d8_q08_data_s2,128,8,8,data,2,1 mm,forward,y,um,1.92274,45
w128_d8_q08_data_s2,128,8,8,data,2,1 mm,forward,tx,mrad,1.2183,45
w128_d8_q08_data_s2,128,8,8,data,2,1 mm,forward,ty,mrad,0.611942,45
w128_d8_q08_data_s2,128,8,8,data,2,1 mm,forward,max_xy,um,2.10693,45
w128_d8_q08_data_s2,128,8,8,data,2,1 mm,backward,x,um,1.94602,45
w128_d8_q08_data_s2,128,8,8,data,2,1 mm,backward,y,um,1.52952,45
w128_d8_q08_data_s2,128,8,8,data,2,1 mm,backward,tx,mrad,1.035,45
w128_d8_q08_data_s2,128,8,8,data,2,1 mm,backward,ty,mrad,-0.0291087,45
w128_d8_q08_data_s2,128,8,8,data,2,1 mm,backward,max_xy,um,1.81087,45
w128_d8_q08_data_s2,128,8,8,data,2,10 mm,forward,x,um,1.86637,45
w128_d8_q08_data_s2,128,8,8,data,2,10 mm,forward,y,um,2.01517,45
w128_d8_q08_data_s2,128,8,8,data,2,10 mm,forward,tx,mrad,0.942593,45
w128_d8_q08_data_s2,128,8,8,data,2,10 mm,forward,ty,mrad,0.712132,45
w128_d8_q08_data_s2,128,8,8,data,2,10 mm,forward,max_xy,um,1.93931,45
w128_d8_q08_data_s2,128,8,8,data,2,10 mm,backward,x,um,2.12913,45
w128_d8_q08_data_s2,128,8,8,data,2,10 mm,backward,y,um,1.63672,45
w128_d8_q08_data_s2,128,8,8,data,2,10 mm,backward,tx,mrad,1.09575,45
w128_d8_q08_data_s2,128,8,8,data,2,10 mm,backward,ty,mrad,0.147781,45
w128_d8_q08_data_s2,128,8,8,data,2,10 mm,backward,max_xy,um,1.93936,45
w128_d8_q08_data_s2,128,8,8,data,2,100 mm,forward,x,um,2.01886,45
w128_d8_q08_data_s2,128,8,8,data,2,100 mm,forward,y,um,2.02497,45
w128_d8_q08_data_s2,128,8,8,data,2,100 mm,forward,tx,mrad,0.862603,45
w128_d8_q08_data_s2,128,8,8,data,2,100 mm,forward,ty,mrad,0.674234,45
w128_d8_q08_data_s2,128,8,8,data,2,100 mm,forward,max_xy,um,2.01564,45
w128_d8_q08_data_s2,128,8,8,data,2,100 mm,backward,x,um,2.06234,45
w128_d8_q08_data_s2,128,8,8,data,2,100 mm,backward,y,um,1.59141,45
w128_d8_q08_data_s2,128,8,8,data,2,100 mm,backward,tx,mrad,0.990051,45
w128_d8_q08_data_s2,128,8,8,data,2,100 mm,backward,ty,mrad,0.0500837,45
w128_d8_q08_data_s2,128,8,8,data,2,100 mm,backward,max_xy,um,1.92889,45
w128_d8_q08_data_s2,128,8,8,data,2,1000 mm,forward,x,um,1.97627,50
w128_d8_q08_data_s2,128,8,8,data,2,1000 mm,forward,y,um,1.93747,50
w128_d8_q08_data_s2,128,8,8,data,2,1000 mm,forward,tx,mrad,0.527248,50
w128_d8_q08_data_s2,128,8,8,data,2,1000 mm,forward,ty,mrad,0.781276,50
w128_d8_q08_data_s2,128,8,8,data,2,1000 mm,forward,max_xy,um,2.02318,50
w128_d8_q08_data_s2,128,8,8,data,2,1000 mm,backward,x,um,1.73253,50
w128_d8_q08_data_s2,128,8,8,data,2,1000 mm,backward,y,um,1.55204,50
w128_d8_q08_data_s2,128,8,8,data,2,1000 mm,backward,tx,mrad,0.146995,50
w128_d8_q08_data_s2,128,8,8,data,2,1000 mm,backward,ty,mrad,0.00204939,50
w128_d8_q08_data_s2,128,8,8,data,2,1000 mm,backward,max_xy,um,1.64682,50
w128_d8_q08_physics_s0,128,8,8,physics,0,0.1 mm,forward,x,um,2.09015,46
w128_d8_q08_physics_s0,128,8,8,physics,0,0.1 mm,forward,y,um,2.45185,46
w128_d8_q08_physics_s0,128,8,8,physics,0,0.1 mm,forward,tx,mrad,0.970579,46
w128_d8_q08_physics_s0,128,8,8,physics,0,0.1 mm,forward,ty,mrad,1.38069,46
w128_d8_q08_physics_s0,128,8,8,physics,0,0.1 mm,forward,max_xy,um,2.09015,46
w128_d8_q08_physics_s0,128,8,8,physics,0,0.1 mm,backward,x,um,1.90881,46
w128_d8_q08_physics_s0,128,8,8,physics,0,0.1 mm,backward,y,um,2.12238,46
w128_d8_q08_physics_s0,128,8,8,physics,0,0.1 mm,backward,tx,mrad,0.68698,46
w128_d8_q08_physics_s0,128,8,8,physics,0,0.1 mm,backward,ty,mrad,1.00796,46
w128_d8_q08_physics_s0,128,8,8,physics,0,0.1 mm,backward,max_xy,um,1.87661,46
w128_d8_q08_physics_s0,128,8,8,physics,0,1 mm,forward,x,um,2.02925,45
w128_d8_q08_physics_s0,128,8,8,physics,0,1 mm,forward,y,um,2.44614,45
w128_d8_q08_physics_s0,128,8,8,physics,0,1 mm,forward,tx,mrad,0.934804,45
w128_d8_q08_physics_s0,128,8,8,physics,0,1 mm,forward,ty,mrad,1.41877,45
w128_d8_q08_physics_s0,128,8,8,physics,0,1 mm,forward,max_xy,um,2.02925,45
w128_d8_q08_physics_s0,128,8,8,physics,0,1 mm,backward,x,um,1.79412,45
w128_d8_q08_physics_s0,128,8,8,physics,0,1 mm,backward,y,um,2.07873,45
w128_d8_q08_physics_s0,128,8,8,physics,0,1 mm,backward,tx,mrad,0.66649,45
w128_d8_q08_physics_s0,128,8,8,physics,0,1 mm,backward,ty,mrad,0.976036,45
w128_d8_q08_physics_s0,128,8,8,physics,0,1 mm,backward,max_xy,um,1.76707,45
w128_d8_q08_physics_s0,128,8,8,physics,0,10 mm,forward,x,um,1.97729,45
w128_d8_q08_physics_s0,128,8,8,physics,0,10 mm,forward,y,um,2.35988,45
w128_d8_q08_physics_s0,128,8,8,physics,0,10 mm,forward,tx,mrad,0.906936,45
w128_d8_q08_physics_s0,128,8,8,physics,0,10 mm,forward,ty,mrad,1.41625,45
w128_d8_q08_physics_s0,128,8,8,physics,0,10 mm,forward,max_xy,um,1.97647,45
w128_d8_q08_physics_s0,128,8,8,physics,0,10 mm,backward,x,um,1.8392,45
w128_d8_q08_physics_s0,128,8,8,physics,0,10 mm,backward,y,um,2.07923,45
w128_d8_q08_physics_s0,128,8,8,physics,0,10 mm,backward,tx,mrad,0.761892,45
w128_d8_q08_physics_s0,128,8,8,physics,0,10 mm,backward,ty,mrad,1.01375,45
w128_d8_q08_physics_s0,128,8,8,physics,0,10 mm,backward,max_xy,um,1.82232,45
w128_d8_q08_physics_s0,128,8,8,physics,0,100 mm,forward,x,um,2.07325,45
w128_d8_q08_physics_s0,128,8,8,physics,0,100 mm,forward,y,um,2.37408,45
w128_d8_q08_physics_s0,128,8,8,physics,0,100 mm,forward,tx,mrad,1.10488,45
w128_d8_q08_physics_s0,128,8,8,physics,0,100 mm,forward,ty,mrad,1.14927,45
w128_d8_q08_physics_s0,128,8,8,physics,0,100 mm,forward,max_xy,um,2.0341,45
w128_d8_q08_physics_s0,128,8,8,physics,0,100 mm,backward,x,um,2.18022,45
w128_d8_q08_physics_s0,128,8,8,physics,0,100 mm,backward,y,um,1.94702,45
w128_d8_q08_physics_s0,128,8,8,physics,0,100 mm,backward,tx,mrad,0.942613,45
w128_d8_q08_physics_s0,128,8,8,physics,0,100 mm,backward,ty,mrad,0.912691,45
w128_d8_q08_physics_s0,128,8,8,physics,0,100 mm,backward,max_xy,um,2.09371,45
w128_d8_q08_physics_s0,128,8,8,physics,0,1000 mm,forward,x,um,1.4871,50
w128_d8_q08_physics_s0,128,8,8,physics,0,1000 mm,forward,y,um,1.66727,50
w128_d8_q08_physics_s0,128,8,8,physics,0,1000 mm,forward,tx,mrad,0.286138,50
w128_d8_q08_physics_s0,128,8,8,physics,0,1000 mm,forward,ty,mrad,0.555633,50
w128_d8_q08_physics_s0,128,8,8,physics,0,1000 mm,forward,max_xy,um,1.50557,50
w128_d8_q08_physics_s0,128,8,8,physics,0,1000 mm,backward,x,um,1.32895,50
w128_d8_q08_physics_s0,128,8,8,physics,0,1000 mm,backward,y,um,1.31519,50
w128_d8_q08_physics_s0,128,8,8,physics,0,1000 mm,backward,tx,mrad,0.51615,50
w128_d8_q08_physics_s0,128,8,8,physics,0,1000 mm,backward,ty,mrad,0.506742,50
w128_d8_q08_physics_s0,128,8,8,physics,0,1000 mm,backward,max_xy,um,1.31862,50
w128_d8_q08_physics_s1,128,8,8,physics,1,0.1 mm,forward,x,um,2.77072,46
w128_d8_q08_physics_s1,128,8,8,physics,1,0.1 mm,forward,y,um,2.43087,46
w128_d8_q08_physics_s1,128,8,8,physics,1,0.1 mm,forward,tx,mrad,1.61675,46
w128_d8_q08_physics_s1,128,8,8,physics,1,0.1 mm,forward,ty,mrad,1.27637,46
w128_d8_q08_physics_s1,128,8,8,physics,1,0.1 mm,forward,max_xy,um,2.77072,46
w128_d8_q08_physics_s1,128,8,8,physics,1,0.1 mm,backward,x,um,2.63787,46
w128_d8_q08_physics_s1,128,8,8,physics,1,0.1 mm,backward,y,um,1.88357,46
w128_d8_q08_physics_s1,128,8,8,physics,1,0.1 mm,backward,tx,mrad,1.30529,46
w128_d8_q08_physics_s1,128,8,8,physics,1,0.1 mm,backward,ty,mrad,0.499514,46
w128_d8_q08_physics_s1,128,8,8,physics,1,0.1 mm,backward,max_xy,um,2.56416,46
w128_d8_q08_physics_s1,128,8,8,physics,1,1 mm,forward,x,um,2.81153,45
w128_d8_q08_physics_s1,128,8,8,physics,1,1 mm,forward,y,um,2.46891,45
w128_d8_q08_physics_s1,128,8,8,physics,1,1 mm,forward,tx,mrad,1.64292,45
w128_d8_q08_physics_s1,128,8,8,physics,1,1 mm,forward,ty,mrad,1.29884,45
w128_d8_q08_physics_s1,128,8,8,physics,1,1 mm,forward,max_xy,um,2.81012,45
w128_d8_q08_physics_s1,128,8,8,physics,1,1 mm,backward,x,um,2.63338,45
w128_d8_q08_physics_s1,128,8,8,physics,1,1 mm,backward,y,um,1.8559,45
w128_d8_q08_physics_s1,128,8,8,physics,1,1 mm,backward,tx,mrad,1.26258,45
w128_d8_q08_physics_s1,128,8,8,physics,1,1 mm,backward,ty,mrad,0.419714,45
w128_d8_q08_physics_s1,128,8,8,physics,1,1 mm,backward,max_xy,um,2.57453,45
w128_d8_q08_physics_s1,128,8,8,physics,1,10 mm,forward,x,um,2.81692,45
w128_d8_q08_physics_s1,128,8,8,physics,1,10 mm,forward,y,um,2.66137,45
w128_d8_q08_physics_s1,128,8,8,physics,1,10 mm,forward,tx,mrad,1.68334,45
w128_d8_q08_physics_s1,128,8,8,physics,1,10 mm,forward,ty,mrad,1.50302,45
w128_d8_q08_physics_s1,128,8,8,physics,1,10 mm,forward,max_xy,um,2.81204,45
w128_d8_q08_physics_s1,128,8,8,physics,1,10 mm,backward,x,um,2.7161,45
w128_d8_q08_physics_s1,128,8,8,physics,1,10 mm,backward,y,um,1.87663,45
w128_d8_q08_physics_s1,128,8,8,physics,1,10 mm,backward,tx,mrad,1.44629,45
w128_d8_q08_physics_s1,128,8,8,physics,1,10 mm,backward,ty,mrad,0.481445,45
w128_d8_q08_physics_s1,128,8,8,physics,1,10 mm,backward,max_xy,um,2.65427,45
w128_d8_q08_physics_s1,128,8,8,physics,1,100 mm,forward,x,um,2.29821,45
w128_d8_q08_physics_s1,128,8,8,physics,1,100 mm,forward,y,um,2.2605,45
w128_d8_q08_physics_s1,128,8,8,physics,1,100 mm,forward,tx,mrad,0.872145,45
w128_d8_q08_physics_s1,128,8,8,physics,1,100 mm,forward,ty,mrad,1.16967,45
w128_d8_q08_physics_s1,128,8,8,physics,1,100 mm,forward,max_xy,um,2.28915,45
w128_d8_q08_physics_s1,128,8,8,physics,1,100 mm,backward,x,um,2.12026,45
w128_d8_q08_physics_s1,128,8,8,physics,1,100 mm,backward,y,um,1.91184,45
w128_d8_q08_physics_s1,128,8,8,physics,1,100 mm,backward,tx,mrad,1.19047,45
w128_d8_q08_physics_s1,128,8,8,physics,1,100 mm,backward,ty,mrad,0.734264,45
w128_d8_q08_physics_s1,128,8,8,physics,1,100 mm,backward,max_xy,um,2.08565,45
w128_d8_q08_physics_s1,128,8,8,physics,1,1000 mm,forward,x,um,1.52097,50
w128_d8_q08_physics_s1,128,8,8,physics,1,1000 mm,forward,y,um,1.67798,50
w128_d8_q08_physics_s1,128,8,8,physics,1,1000 mm,forward,tx,mrad,0.191854,50
w128_d8_q08_physics_s1,128,8,8,physics,1,1000 mm,forward,ty,mrad,0.627331,50
w128_d8_q08_physics_s1,128,8,8,physics,1,1000 mm,forward,max_xy,um,1.55315,50
w128_d8_q08_physics_s1,128,8,8,physics,1,1000 mm,backward,x,um,1.96724,50
w128_d8_q08_physics_s1,128,8,8,physics,1,1000 mm,backward,y,um,1.71282,50
w128_d8_q08_physics_s1,128,8,8,physics,1,1000 mm,backward,tx,mrad,0.935829,50
w128_d8_q08_physics_s1,128,8,8,physics,1,1000 mm,backward,ty,mrad,0.729525,50
w128_d8_q08_physics_s1,128,8,8,physics,1,1000 mm,backward,max_xy,um,1.8386,50
w128_d8_q08_physics_s2,128,8,8,physics,2,0.1 mm,forward,x,um,2.29335,46
w128_d8_q08_physics_s2,128,8,8,physics,2,0.1 mm,forward,y,um,2.35636,46
w128_d8_q08_physics_s2,128,8,8,physics,2,0.1 mm,forward,tx,mrad,1.14785,46
w128_d8_q08_physics_s2,128,8,8,physics,2,0.1 mm,forward,ty,mrad,1.15498,46
w128_d8_q08_physics_s2,128,8,8,physics,2,0.1 mm,forward,max_xy,um,2.28832,46
w128_d8_q08_physics_s2,128,8,8,physics,2,0.1 mm,backward,x,um,1.85945,46
w128_d8_q08_physics_s2,128,8,8,physics,2,0.1 mm,backward,y,um,2.0811,46
w128_d8_q08_physics_s2,128,8,8,physics,2,0.1 mm,backward,tx,mrad,0.594986,46
w128_d8_q08_physics_s2,128,8,8,physics,2,0.1 mm,backward,ty,mrad,1.09465,46
w128_d8_q08_physics_s2,128,8,8,physics,2,0.1 mm,backward,max_xy,um,1.85945,46
w128_d8_q08_physics_s2,128,8,8,physics,2,1 mm,forward,x,um,2.36838,45
w128_d8_q08_physics_s2,128,8,8,physics,2,1 mm,forward,y,um,2.36454,45
w128_d8_q08_physics_s2,128,8,8,physics,2,1 mm,forward,tx,mrad,1.20816,45
w128_d8_q08_physics_s2,128,8,8,physics,2,1 mm,forward,ty,mrad,1.16101,45
w128_d8_q08_physics_s2,128,8,8,physics,2,1 mm,forward,max_xy,um,2.36713,45
w128_d8_q08_physics_s2,128,8,8,physics,2,1 mm,backward,x,um,1.90057,45
w128_d8_q08_physics_s2,128,8,8,physics,2,1 mm,backward,y,um,2.09894,45
w128_d8_q08_physics_s2,128,8,8,physics,2,1 mm,backward,tx,mrad,0.674291,45
w128_d8_q08_physics_s2,128,8,8,physics,2,1 mm,backward,ty,mrad,1.16349,45
w128_d8_q08_physics_s2,128,8,8,physics,2,1 mm,backward,max_xy,um,1.89674,45
w128_d8_q08_physics_s2,128,8,8,physics,2,10 mm,forward,x,um,2.32926,45
w128_d8_q08_physics_s2,128,8,8,physics,2,10 mm,forward,y,um,2.43444,45
w128_d8_q08_physics_s2,128,8,8,physics,2,10 mm,forward,tx,mrad,1.23753,45
w128_d8_q08_physics_s2,128,8,8,physics,2,10 mm,forward,ty,mrad,1.27724,45
w128_d8_q08_physics_s2,128,8,8,physics,2,10 mm,forward,max_xy,um,2.32943,45
w128_d8_q08_physics_s2,128,8,8,physics,2,10 mm,backward,x,um,1.89402,45
w128_d8_q08_physics_s2,128,8,8,physics,2,10 mm,backward,y,um,2.05451,45
w128_d8_q08_physics_s2,128,8,8,physics,2,10 mm,backward,tx,mrad,0.744752,45
w128_d8_q08_physics_s2,128,8,8,physics,2,10 mm,backward,ty,mrad,1.14752,45
w128_d8_q08_physics_s2,128,8,8,physics,2,10 mm,backward,max_xy,um,1.88658,45
w128_d8_q08_physics_s2,128,8,8,physics,2,100 mm,forward,x,um,2.21057,45
w128_d8_q08_physics_s2,128,8,8,physics,2,100 mm,forward,y,um,2.13979,45
w128_d8_q08_physics_s2,128,8,8,physics,2,100 mm,forward,tx,mrad,0.875123,45
w128_d8_q08_physics_s2,128,8,8,physics,2,100 mm,forward,ty,mrad,0.945433,45
w128_d8_q08_physics_s2,128,8,8,physics,2,100 mm,forward,max_xy,um,2.06699,45
w128_d8_q08_physics_s2,128,8,8,physics,2,100 mm,backward,x,um,2.05231,45
w128_d8_q08_physics_s2,128,8,8,physics,2,100 mm,backward,y,um,1.8719,45
w128_d8_q08_physics_s2,128,8,8,physics,2,100 mm,backward,tx,mrad,0.863306,45
w128_d8_q08_physics_s2,128,8,8,physics,2,100 mm,backward,ty,mrad,1.07513,45
w128_d8_q08_physics_s2,128,8,8,physics,2,100 mm,backward,max_xy,um,2.03917,45
w128_d8_q08_physics_s2,128,8,8,physics,2,1000 mm,forward,x,um,1.39952,50
w128_d8_q08_physics_s2,128,8,8,physics,2,1000 mm,forward,y,um,1.72955,50
w128_d8_q08_physics_s2,128,8,8,physics,2,1000 mm,forward,tx,mrad,0.114277,50
w128_d8_q08_physics_s2,128,8,8,physics,2,1000 mm,forward,ty,mrad,0.809364,50
w128_d8_q08_physics_s2,128,8,8,physics,2,1000 mm,forward,max_xy,um,1.38295,50
w128_d8_q08_physics_s2,128,8,8,physics,2,1000 mm,backward,x,um,1.3504,50
w128_d8_q08_physics_s2,128,8,8,physics,2,1000 mm,backward,y,um,1.20099,50
w128_d8_q08_physics_s2,128,8,8,physics,2,1000 mm,backward,tx,mrad,0.708064,50
w128_d8_q08_physics_s2,128,8,8,physics,2,1000 mm,backward,ty,mrad,0.687539,50
w128_d8_q08_physics_s2,128,8,8,physics,2,1000 mm,backward,max_xy,um,1.35416,50
w128_d8_q10_data_s0,128,8,10,data,0,0.1 mm,forward,x,um,2.20342,46
w128_d8_q10_data_s0,128,8,10,data,0,0.1 mm,forward,y,um,2.27878,46
w128_d8_q10_data_s0,128,8,10,data,0,0.1 mm,forward,tx,mrad,1.30442,46
w128_d8_q10_data_s0,128,8,10,data,0,0.1 mm,forward,ty,mrad,1.13558,46
w128_d8_q10_data_s0,128,8,10,data,0,0.1 mm,forward,max_xy,um,2.19978,46
w128_d8_q10_data_s0,128,8,10,data,0,0.1 mm,backward,x,um,2.64908,46
w128_d8_q10_data_s0,128,8,10,data,0,0.1 mm,backward,y,um,1.73227,46
w128_d8_q10_data_s0,128,8,10,data,0,0.1 mm,backward,tx,mrad,1.62211,46
w128_d8_q10_data_s0,128,8,10,data,0,0.1 mm,backward,ty,mrad,0.503595,46
w128_d8_q10_data_s0,128,8,10,data,0,0.1 mm,backward,max_xy,um,2.57725,46
w128_d8_q10_data_s0,128,8,10,data,0,1 mm,forward,x,um,2.49589,45
w128_d8_q10_data_s0,128,8,10,data,0,1 mm,forward,y,um,1.99005,45
w128_d8_q10_data_s0,128,8,10,data,0,1 mm,forward,tx,mrad,1.50454,45
w128_d8_q10_data_s0,128,8,10,data,0,1 mm,forward,ty,mrad,0.762711,45
w128_d8_q10_data_s0,128,8,10,data,0,1 mm,forward,max_xy,um,2.43368,45
w128_d8_q10_data_s0,128,8,10,data,0,1 mm,backward,x,um,2.36579,45
w128_d8_q10_data_s0,128,8,10,data,0,1 mm,backward,y,um,1.68982,45
w128_d8_q10_data_s0,128,8,10,data,0,1 mm,backward,tx,mrad,1.29375,45
w128_d8_q10_data_s0,128,8,10,data,0,1 mm,backward,ty,mrad,0.35556,45
w128_d8_q10_data_s0,128,8,10,data,0,1 mm,backward,max_xy,um,2.01886,45
w128_d8_q10_data_s0,128,8,10,data,0,10 mm,forward,x,um,2.12858,45
w128_d8_q10_data_s0,128,8,10,data,0,10 mm,forward,y,um,2.09492,45
w128_d8_q10_data_s0,128,8,10,data,0,10 mm,forward,tx,mrad,1.14881,45
w128_d8_q10_data_s0,128,8,10,data,0,10 mm,forward,ty,mrad,0.76064,45
w128_d8_q10_data_s0,128,8,10,data,0,10 mm,forward,max_xy,um,2.16969,45
w128_d8_q10_data_s0,128,8,10,data,0,10 mm,backward,x,um,2.1567,45
w128_d8_q10_data_s0,128,8,10,data,0,10 mm,backward,y,um,1.66231,45
w128_d8_q10_data_s0,128,8,10,data,0,10 mm,backward,tx,mrad,1.23545,45
w128_d8_q10_data_s0,128,8,10,data,0,10 mm,backward,ty,mrad,0.250835,45
w128_d8_q10_data_s0,128,8,10,data,0,10 mm,backward,max_xy,um,1.85702,45
w128_d8_q10_data_s0,128,8,10,data,0,100 mm,forward,x,um,1.83287,45
w128_d8_q10_data_s0,128,8,10,data,0,100 mm,forward,y,um,1.97513,45
w128_d8_q10_data_s0,128,8,10,data,0,100 mm,forward,tx,mrad,0.728819,45
w128_d8_q10_data_s0,128,8,10,data,0,100 mm,forward,ty,mrad,0.63297,45
w128_d8_q10_data_s0,128,8,10,data,0,100 mm,forward,max_xy,um,1.88169,45
w128_d8_q10_data_s0,128,8,10,data,0,100 mm,backward,x,um,2.2974,45
w128_d8_q10_data_s0,128,8,10,data,0,100 mm,backward,y,um,1.61851,45
w128_d8_q10_data_s0,128,8,10,data,0,100 mm,backward,tx,mrad,1.33579,45
w128_d8_q10_data_s0,128,8,10,data,0,100 mm,backward,ty,mrad,0.20659,45
w128_d8_q10_data_s0,128,8,10,data,0,100 mm,backward,max_xy,um,2.03297,45
w128_d8_q10_data_s0,128,8,10,data,0,1000 mm,forward,x,um,1.02605,50
w128_d8_q10_data_s0,128,8,10,data,0,1000 mm,forward,y,um,1.87668,50
w128_d8_q10_data_s0,128,8,10,data,0,1000 mm,forward,tx,mrad,0.829368,50
w128_d8_q10_data_s0,128,8,10,data,0,1000 mm,forward,ty,mrad,0.715892,50
w128_d8_q10_data_s0,128,8,10,data,0,1000 mm,forward,max_xy,um,1.12855,50
w128_d8_q10_data_s0,128,8,10,data,0,1000 mm,backward,x,um,1.28479,50
w128_d8_q10_data_s0,128,8,10,data,0,1000 mm,backward,y,um,1.50988,50
w128_d8_q10_data_s0,128,8,10,data,0,1000 mm,backward,tx,mrad,1.01169,50
w128_d8_q10_data_s0,128,8,10,data,0,1000 mm,backward,ty,mrad,-0.0246803,50
w128_d8_q10_data_s0,128,8,10,data,0,1000 mm,backward,max_xy,um,1.36,50
w128_d8_q10_data_s1,128,8,10,data,1,0.1 mm,forward,x,um,2.26058,46
w128_d8_q10_data_s1,128,8,10,data,1,0.1 mm,forward,y,um,2.17673,46
w128_d8_q10_data_s1,128,8,10,data,1,0.1 mm,forward,tx,mrad,1.23493,46
w128_d8_q10_data_s1,128,8,10,data,1,0.1 mm,forward,ty,mrad,0.7927,46
w128_d8_q10_data_s1,128,8,10,data,1,0.1 mm,forward,max_xy,um,2.26058,46
w128_d8_q10_data_s1,128,8,10,data,1,0.1 mm,backward,x,um,2.16194,46
w128_d8_q10_data_s1,128,8,10,data,1,0.1 mm,backward,y,um,1.60128,46
w128_d8_q10_data_s1,128,8,10,data,1,0.1 mm,backward,tx,mrad,1.09193,46
w128_d8_q10_data_s1,128,8,10,data,1,0.1 mm,backward,ty,mrad,0.148194,46
w128_d8_q10_data_s1,128,8,10,data,1,0.1 mm,backward,max_xy,um,2.09885,46
w128_d8_q10_data_s1,128,8,10,data,1,1 mm,forward,x,um,2.25155,45
w128_d8_q10_data_s1,128,8,10,data,1,1 mm,forward,y,um,2.09167,45
w128_d8_q10_data_s1,128,8,10,data,1,1 mm,forward,tx,mrad,1.2707,45
w128_d8_q10_data_s1,128,8,10,data,1,1 mm,forward,ty,mrad,0.895252,45
w128_d8_q10_data_s1,128,8,10,data,1,1 mm,forward,max_xy,um,2.21732,45
w128_d8_q10_data_s1,128,8,10,data,1,1 mm,backward,x,um,2.10558,45
w128_d8_q10_data_s1,128,8,10,data,1,1 mm,backward,y,um,1.54186,45
w128_d8_q10_data_s1,128,8,10,data,1,1 mm,backward,tx,mrad,1.07443,45
w128_d8_q10_data_s1,128,8,10,data,1,1 mm,backward,ty,mrad,0.171556,45
w128_d8_q10_data_s1,128,8,10,data,1,1 mm,backward,max_xy,um,1.99015,45
w128_d8_q10_data_s1,128,8,10,data,1,10 mm,forward,x,um,2.6525,45
w128_d8_q10_data_s1,128,8,10,data,1,10 mm,forward,y,um,2.08449,45
w128_d8_q10_data_s1,128,8,10,data,1,10 mm,forward,tx,mrad,1.70209,45
w128_d8_q10_data_s1,128,8,10,data,1,10 mm,forward,ty,mrad,0.866917,45
w128_d8_q10_data_s1,128,8,10,data,1,10 mm,forward,max_xy,um,2.55169,45
w128_d8_q10_data_s1,128,8,10,data,1,10 mm,backward,x,um,2.11657,45
w128_d8_q10_data_s1,128,8,10,data,1,10 mm,backward,y,um,1.62181,45
w128_d8_q10_data_s1,128,8,10,data,1,10 mm,backward,tx,mrad,0.999305,45
w128_d8_q10_data_s1,128,8,10,data,1,10 mm,backward,ty,mrad,0.375671,45
w128_d8_q10_data_s1,128,8,10,data,1,10 mm,backward,max_xy,um,1.95035,45
w128_d8_q10_data_s1,128,8,10,data,1,100 mm,forward,x,um,2.10608,45
w128_d8_q10_data_s1,128,8,10,data,1,100 mm,forward,y,um,2.06487,45
w128_d8_q10_data_s1,128,8,10,data,1,100 mm,forward,tx,mrad,0.934135,45
w128_d8_q10_data_s1,128,8,10,data,1,100 mm,forward,ty,mrad,0.795367,45
w128_d8_q10_data_s1,128,8,10,data,1,100 mm,forward,max_xy,um,2.13057,45
w128_d8_q10_data_s1,128,8,10,data,1,100 mm,backward,x,um,1.80073,45
w128_d8_q10_data_s1,128,8,10,data,1,100 mm,backward,y,um,1.67233,45
w128_d8_q10_data_s1,128,8,10,data,1,100 mm,backward,tx,mrad,0.706152,45
w128_d8_q10_data_s1,128,8,10,data,1,100 mm,backward,ty,mrad,0.354934,45
w128_d8_q10_data_s1,128,8,10,data,1,100 mm,backward,max_xy,um,1.78049,45
w128_d8_q10_data_s1,128,8,10,data,1,1000 mm,forward,x,um,0.634379,50
