tag,width,depth,q,mode,seed,stratum,direction,component,unit,median_abs,p95_abs,mean,rms,n
w128_d2_q02_data_s1,128,2,2,data,1,full crossing,backward,y,um,1511.97,25087.2,1025.92,13239.8,999
w128_d2_q02_data_s1,128,2,2,data,1,full crossing,backward,tx,mrad,1.04104,21.8357,1.20097,10.0936,999
w128_d2_q02_data_s1,128,2,2,data,1,full crossing,backward,ty,mrad,0.50499,8.64028,-0.927518,4.26518,999
w128_d2_q02_data_s1,128,2,2,data,1,full crossing,backward,max_xy,um,3719.13,50782.7,11767.4,26417.5,999
w128_d2_q02_data_s2,128,2,2,data,2,all,all,x,um,0.132964,7386,247.417,8654.77,12000
w128_d2_q02_data_s2,128,2,2,data,2,all,all,y,um,0.0885145,5057.66,-12.1784,5247.09,12000
w128_d2_q02_data_s2,128,2,2,data,2,all,all,tx,mrad,0.0973137,5.97586,-0.0905634,4.94226,12000
w128_d2_q02_data_s2,128,2,2,data,2,all,all,ty,mrad,0.00688619,2.61673,0.0159569,2.17494,12000
w128_d2_q02_data_s2,128,2,2,data,2,all,all,max_xy,um,0.206996,9355.06,2060.24,9341.89,12000
w128_d2_q02_data_s2,128,2,2,data,2,all,forward,x,um,0.133895,7562.03,14.6205,7596.91,5968
w128_d2_q02_data_s2,128,2,2,data,2,all,forward,y,um,0.082903,4323.65,153.333,4300.33,5968
w128_d2_q02_data_s2,128,2,2,data,2,all,forward,tx,mrad,0.0772678,5.51802,-0.0380005,4.08581,5968
w128_d2_q02_data_s2,128,2,2,data,2,all,forward,ty,mrad,0.00622782,2.78272,-0.0088935,2.35026,5968
w128_d2_q02_data_s2,128,2,2,data,2,all,forward,max_xy,um,0.202194,9386.82,1843.16,8132.29,5968
w128_d2_q02_data_s2,128,2,2,data,2,all,backward,x,um,0.1318,7125.29,477.743,9587.21,6032
w128_d2_q02_data_s2,128,2,2,data,2,all,backward,y,um,0.0919014,5940.24,-175.933,6039.48,6032
w128_d2_q02_data_s2,128,2,2,data,2,all,backward,tx,mrad,0.116323,6.4394,-0.142569,5.66357,6032
w128_d2_q02_data_s2,128,2,2,data,2,all,backward,ty,mrad,0.0075626,2.42468,0.0405436,1.98631,6032
w128_d2_q02_data_s2,128,2,2,data,2,all,backward,max_xy,um,0.210447,9281.02,2275.03,10401.1,6032
w128_d2_q02_data_s2,128,2,2,data,2,0.05-0.2 mm,all,x,um,8.40501e-07,1.78651e-05,-5.429e-07,1.3661e-05,2000
w128_d2_q02_data_s2,128,2,2,data,2,0.05-0.2 mm,all,y,um,6.19281e-07,1.1801e-05,-2.29181e-08,9.27782e-06,2000
w128_d2_q02_data_s2,128,2,2,data,2,0.05-0.2 mm,all,tx,mrad,0.00327083,0.0449945,0.00137428,0.0212243,2000
w128_d2_q02_data_s2,128,2,2,data,2,0.05-0.2 mm,all,ty,mrad,1.59144e-05,0.000495372,-4.25402e-06,0.000386132,2000
w128_d2_q02_data_s2,128,2,2,data,2,0.05-0.2 mm,all,max_xy,um,1.18841e-06,2.25316e-05,5.1314e-06,1.44365e-05,2000
w128_d2_q02_data_s2,128,2,2,data,2,0.05-0.2 mm,forward,x,um,8.22581e-07,1.79044e-05,-8.60809e-07,1.35795e-05,1017
w128_d2_q02_data_s2,128,2,2,data,2,0.05-0.2 mm,forward,y,um,6.62652e-07,1.12829e-05,-2.23518e-07,9.94795e-06,1017
w128_d2_q02_data_s2,128,2,2,data,2,0.05-0.2 mm,forward,tx,mrad,0.00276875,0.0485353,0.00135053,0.0217089,1017
w128_d2_q02_data_s2,128,2,2,data,2,0.05-0.2 mm,forward,ty,mrad,1.64779e-05,0.00050436,-2.81696e-06,0.000416408,1017
w128_d2_q02_data_s2,128,2,2,data,2,0.05-0.2 mm,forward,max_xy,um,1.18603e-06,2.14543e-05,4.98408e-06,1.45253e-05,1017
w128_d2_q02_data_s2,128,2,2,data,2,0.05-0.2 mm,backward,x,um,8.55039e-07,1.76136e-05,-2.13995e-07,1.37448e-05,983
w128_d2_q02_data_s2,128,2,2,data,2,0.05-0.2 mm,backward,y,um,5.777e-07,1.20339e-05,1.8462e-07,8.52927e-06,983
w128_d2_q02_data_s2,128,2,2,data,2,0.05-0.2 mm,backward,tx,mrad,0.00398538,0.0410661,0.00139885,0.020711,983
w128_d2_q02_data_s2,128,2,2,data,2,0.05-0.2 mm,backward,ty,mrad,1.53163e-05,0.000484277,-5.74079e-06,0.000352079,983
w128_d2_q02_data_s2,128,2,2,data,2,0.05-0.2 mm,backward,max_xy,um,1.20498e-06,2.25356e-05,5.28382e-06,1.4344e-05,983
w128_d2_q02_data_s2,128,2,2,data,2,0.5-2 mm,all,x,um,8.72015e-05,0.00195486,-8.52497e-05,0.00146182,2000
w128_d2_q02_data_s2,128,2,2,data,2,0.5-2 mm,all,y,um,5.86393e-05,0.00127747,-2.0278e-05,0.00103938,2000
w128_d2_q02_data_s2,128,2,2,data,2,0.5-2 mm,all,tx,mrad,0.0226652,0.47788,0.00748682,0.243659,2000
w128_d2_q02_data_s2,128,2,2,data,2,0.5-2 mm,all,ty,mrad,0.000171389,0.00471059,0.000248406,0.00370555,2000
w128_d2_q02_data_s2,128,2,2,data,2,0.5-2 mm,all,max_xy,um,0.000125675,0.00222883,0.000543525,0.00163855,2000
w128_d2_q02_data_s2,128,2,2,data,2,0.5-2 mm,forward,x,um,8.52679e-05,0.00189108,-8.51724e-05,0.0016992,1000
w128_d2_q02_data_s2,128,2,2,data,2,0.5-2 mm,forward,y,um,5.76759e-05,0.00130091,-1.03422e-05,0.000885347,1000
w128_d2_q02_data_s2,128,2,2,data,2,0.5-2 mm,forward,tx,mrad,0.0133493,0.353711,0.00611163,0.200741,1000
w128_d2_q02_data_s2,128,2,2,data,2,0.5-2 mm,forward,ty,mrad,0.000159437,0.00430746,0.000207034,0.00369546,1000
w128_d2_q02_data_s2,128,2,2,data,2,0.5-2 mm,forward,max_xy,um,0.000118092,0.00211143,0.000533027,0.00175139,1000
w128_d2_q02_data_s2,128,2,2,data,2,0.5-2 mm,backward,x,um,8.86821e-05,0.0020808,-8.5327e-05,0.00117752,1000
w128_d2_q02_data_s2,128,2,2,data,2,0.5-2 mm,backward,y,um,6.04909e-05,0.00121729,-3.02138e-05,0.00117336,1000
w128_d2_q02_data_s2,128,2,2,data,2,0.5-2 mm,backward,tx,mrad,0.0378301,0.610884,0.00886201,0.280075,1000
w128_d2_q02_data_s2,128,2,2,data,2,0.5-2 mm,backward,ty,mrad,0.000180744,0.0052619,0.000289778,0.00371562,1000
w128_d2_q02_data_s2,128,2,2,data,2,0.5-2 mm,backward,max_xy,um,0.000131735,0.00253499,0.000554024,0.00151735,1000
w128_d2_q02_data_s2,128,2,2,data,2,5-20 mm,all,x,um,0.00965009,0.20557,-0.00131684,0.128703,2000
w128_d2_q02_data_s2,128,2,2,data,2,5-20 mm,all,y,um,0.00641519,0.130493,-0.000477396,0.0736969,2000
w128_d2_q02_data_s2,128,2,2,data,2,5-20 mm,all,tx,mrad,0.0300633,1.28581,0.0567349,1.22066,2000
w128_d2_q02_data_s2,128,2,2,data,2,5-20 mm,all,ty,mrad,0.00193864,0.0374452,0.000133013,0.0418719,2000
w128_d2_q02_data_s2,128,2,2,data,2,5-20 mm,all,max_xy,um,0.0137717,0.234936,0.0522487,0.13657,2000
w128_d2_q02_data_s2,128,2,2,data,2,5-20 mm,forward,x,um,0.00969835,0.237618,0.00546364,0.118619,994
w128_d2_q02_data_s2,128,2,2,data,2,5-20 mm,forward,y,um,0.00640956,0.121546,-0.000716327,0.070434,994
w128_d2_q02_data_s2,128,2,2,data,2,5-20 mm,forward,tx,mrad,0.0221732,1.19309,0.0693281,1.23489,994
w128_d2_q02_data_s2,128,2,2,data,2,5-20 mm,forward,ty,mrad,0.00168447,0.0397989,-0.00230496,0.0423698,994
w128_d2_q02_data_s2,128,2,2,data,2,5-20 mm,forward,max_xy,um,0.0144175,0.249688,0.0539926,0.128163,994
w128_d2_q02_data_s2,128,2,2,data,2,5-20 mm,backward,x,um,0.00958849,0.196442,-0.00801644,0.137944,1006
w128_d2_q02_data_s2,128,2,2,data,2,5-20 mm,backward,y,um,0.00642613,0.141065,-0.000241316,0.0767847,1006
w128_d2_q02_data_s2,128,2,2,data,2,5-20 mm,backward,tx,mrad,0.0422208,1.40667,0.044292,1.20643,1006
w128_d2_q02_data_s2,128,2,2,data,2,5-20 mm,backward,ty,mrad,0.00225029,0.0361392,0.00254191,0.041374,1006
w128_d2_q02_data_s2,128,2,2,data,2,5-20 mm,backward,max_xy,um,0.0130704,0.204416,0.0505257,0.144397,1006
w128_d2_q02_data_s2,128,2,2,data,2,50-200 mm,all,x,um,1.90914,34.4376,-0.168992,26.3531,2000
w128_d2_q02_data_s2,128,2,2,data,2,50-200 mm,all,y,um,1.0652,18.7435,0.614029,11.1614,2000
w128_d2_q02_data_s2,128,2,2,data,2,50-200 mm,all,tx,mrad,0.221191,2.48304,-0.041062,1.61798,2000
w128_d2_q02_data_s2,128,2,2,data,2,50-200 mm,all,ty,mrad,0.025614,0.450662,0.0054866,0.341078,2000
w128_d2_q02_data_s2,128,2,2,data,2,50-200 mm,all,max_xy,um,2.55539,36.7797,9.24498,27.0473,2000
w128_d2_q02_data_s2,128,2,2,data,2,50-200 mm,forward,x,um,2.26077,34.7083,-0.0656751,29.693,968
w128_d2_q02_data_s2,128,2,2,data,2,50-200 mm,forward,y,um,1.04677,17.3759,1.01476,10.29,968
w128_d2_q02_data_s2,128,2,2,data,2,50-200 mm,forward,tx,mrad,0.188567,2.23003,-0.137753,1.55212,968
w128_d2_q02_data_s2,128,2,2,data,2,50-200 mm,forward,ty,mrad,0.026427,0.418035,-0.00331635,0.35677,968
w128_d2_q02_data_s2,128,2,2,data,2,50-200 mm,forward,max_xy,um,2.8254,36.7441,9.95078,30.2152,968
w128_d2_q02_data_s2,128,2,2,data,2,50-200 mm,backward,x,um,1.61082,33.3131,-0.265903,22.7794,1032
w128_d2_q02_data_s2,128,2,2,data,2,50-200 mm,backward,y,um,1.07338,19.8806,0.238151,11.9209,1032
w128_d2_q02_data_s2,128,2,2,data,2,50-200 mm,backward,tx,mrad,0.252265,2.66146,0.0496326,1.6774,1032
w128_d2_q02_data_s2,128,2,2,data,2,50-200 mm,backward,ty,mrad,0.025162,0.514193,0.0137436,0.325672,1032
w128_d2_q02_data_s2,128,2,2,data,2,50-200 mm,backward,max_xy,um,2.33272,36.7266,8.58294,23.694,1032
w128_d2_q02_data_s2,128,2,2,data,2,500-2000 mm,all,x,um,299.761,5399.76,-174.254,3020.76,2000
w128_d2_q02_data_s2,128,2,2,data,2,500-2000 mm,all,y,um,113.971,2068.4,-1.45205,1308.13,2000
w128_d2_q02_data_s2,128,2,2,data,2,500-2000 mm,all,tx,mrad,0.57257,9.75103,0.0719735,6.90611,2000
w128_d2_q02_data_s2,128,2,2,data,2,500-2000 mm,all,ty,mrad,0.20353,4.59022,0.0895,2.70698,2000
w128_d2_q02_data_s2,128,2,2,data,2,500-2000 mm,all,max_xy,um,369.777,5617.95,1306.93,3130.93,2000
w128_d2_q02_data_s2,128,2,2,data,2,500-2000 mm,forward,x,um,292.401,5458.25,-363.315,3443.27,988
w128_d2_q02_data_s2,128,2,2,data,2,500-2000 mm,forward,y,um,87.9182,2033.34,50.6906,1136.2,988
w128_d2_q02_data_s2,128,2,2,data,2,500-2000 mm,forward,tx,mrad,0.538283,9.09653,-0.0270558,5.72242,988
w128_d2_q02_data_s2,128,2,2,data,2,500-2000 mm,forward,ty,mrad,0.188225,4.0866,0.115129,2.38544,988
w128_d2_q02_data_s2,128,2,2,data,2,500-2000 mm,forward,max_xy,um,340.116,5552.04,1359.35,3493.02,988
w128_d2_q02_data_s2,128,2,2,data,2,500-2000 mm,backward,x,um,317.444,5212.4,10.3229,2541.38,1012
w128_d2_q02_data_s2,128,2,2,data,2,500-2000 mm,backward,y,um,149.083,2109.35,-52.3581,1456.52,1012
w128_d2_q02_data_s2,128,2,2,data,2,500-2000 mm,backward,tx,mrad,0.600493,10.4367,0.168654,7.89227,1012
w128_d2_q02_data_s2,128,2,2,data,2,500-2000 mm,backward,ty,mrad,0.228325,4.75201,0.064479,2.98769,1012
w128_d2_q02_data_s2,128,2,2,data,2,500-2000 mm,backward,max_xy,um,402.772,5692.49,1255.76,2731.5,1012
w128_d2_q02_data_s2,128,2,2,data,2,full crossing,all,x,um,2575.9,44839.4,1658.93,20983.4,2000
w128_d2_q02_data_s2,128,2,2,data,2,full crossing,all,y,um,1778.09,25937.7,-72.2316,12786,2000
w128_d2_q02_data_s2,128,2,2,data,2,full crossing,all,tx,mrad,0.934057,18.7232,-0.639888,9.73107,2000
w128_d2_q02_data_s2,128,2,2,data,2,full crossing,all,ty,mrad,0.518697,9.87849,0.000377579,4.57563,2000
w128_d2_q02_data_s2,128,2,2,data,2,full crossing,all,max_xy,um,3679.66,50271,11045.2,22667.6,2000
w128_d2_q02_data_s2,128,2,2,data,2,full crossing,forward,x,um,2633.21,35486,445.823,18231.4,1001
w128_d2_q02_data_s2,128,2,2,data,2,full crossing,forward,y,um,1480.65,23721.9,863.162,10439.4,1001
w128_d2_q02_data_s2,128,2,2,data,2,full crossing,forward,tx,mrad,0.860391,18.2496,-0.142965,7.95764,1001
w128_d2_q02_data_s2,128,2,2,data,2,full crossing,forward,ty,mrad,0.504683,11.0899,-0.161365,5.21452,1001
w128_d2_q02_data_s2,128,2,2,data,2,full crossing,forward,max_xy,um,3318.66,39381.9,9637.6,19551.2,1001
w128_d2_q02_data_s2,128,2,2,data,2,full crossing,backward,x,um,2533.09,51296.6,2874.46,23418.8,999
w128_d2_q02_data_s2,128,2,2,data,2,full crossing,backward,y,um,2301.51,33610,-1009.5,14767.9,999
w128_d2_q02_data_s2,128,2,2,data,2,full crossing,backward,tx,mrad,0.998924,20.9004,-1.13781,11.2306,999
w128_d2_q02_data_s2,128,2,2,data,2,full crossing,backward,ty,mrad,0.532858,8.34971,0.162444,3.83001,999
w128_d2_q02_data_s2,128,2,2,data,2,full crossing,backward,max_xy,um,4212.62,58793.4,12455.7,25409.8,999
w128_d2_q02_physics_s0,128,2,2,physics,0,all,all,x,um,0.71167,21833.7,229.221,10635.5,12000
w128_d2_q02_physics_s0,128,2,2,physics,0,all,all,y,um,1.09083,2603.67,-0.980392,2750.57,12000
w128_d2_q02_physics_s0,128,2,2,physics,0,all,all,tx,mrad,0.21486,6.60679,0.034794,2.9849,12000
w128_d2_q02_physics_s0,128,2,2,physics,0,all,all,ty,mrad,0.00807985,0.849161,0.00543669,0.776106,12000
w128_d2_q02_physics_s0,128,2,2,physics,0,all,all,max_xy,um,1.48496,23045.8,3247.24,10819.6,12000
w128_d2_q02_physics_s0,128,2,2,physics,0,all,forward,x,um,0.739761,6969.45,-72.8894,3809.82,5968
w128_d2_q02_physics_s0,128,2,2,physics,0,all,forward,y,um,1.02559,3053.69,-30.4789,3125.62,5968
w128_d2_q02_physics_s0,128,2,2,physics,0,all,forward,tx,mrad,0.207608,6.8527,0.14639,3.03426,5968
w128_d2_q02_physics_s0,128,2,2,physics,0,all,forward,ty,mrad,0.00774866,0.795349,-0.0182902,0.74834,5968
w128_d2_q02_physics_s0,128,2,2,physics,0,all,forward,max_xy,um,1.3189,7879.03,1441.93,4688.78,5968
w128_d2_q02_physics_s0,128,2,2,physics,0,all,backward,x,um,0.690399,36164.9,528.125,14514.4,6032
w128_d2_q02_physics_s0,128,2,2,physics,0,all,backward,y,um,1.1479,2262.54,28.2051,2320.6,6032
w128_d2_q02_physics_s0,128,2,2,physics,0,all,backward,tx,mrad,0.224297,6.3735,-0.0756178,2.93524,6032
w128_d2_q02_physics_s0,128,2,2,physics,0,all,backward,ty,mrad,0.00843452,0.916838,0.0289118,0.802633,6032
w128_d2_q02_physics_s0,128,2,2,physics,0,all,backward,max_xy,um,1.57457,36164.9,5033.4,14530.5,6032
w128_d2_q02_physics_s0,128,2,2,physics,0,0.05-0.2 mm,all,x,um,8.86354e-06,8.59635e-05,1.34715e-05,4.02453e-05,2000
w128_d2_q02_physics_s0,128,2,2,physics,0,0.05-0.2 mm,all,y,um,1.38279e-05,0.000104878,-2.73686e-05,4.71805e-05,2000
w128_d2_q02_physics_s0,128,2,2,physics,0,0.05-0.2 mm,all,tx,mrad,0.00279835,0.0130436,-3.83072e-06,0.0061013,2000
w128_d2_q02_physics_s0,128,2,2,physics,0,0.05-0.2 mm,all,ty,mrad,3.2623e-05,0.0005135,-6.31772e-06,0.000281159,2000
w128_d2_q02_physics_s0,128,2,2,physics,0,0.05-0.2 mm,all,max_xy,um,1.63432e-05,0.00011472,3.20854e-05,5.3427e-05,2000
w128_d2_q02_physics_s0,128,2,2,physics,0,0.05-0.2 mm,forward,x,um,8.3192e-06,7.98215e-05,1.33532e-05,3.79246e-05,1017
w128_d2_q02_physics_s0,128,2,2,physics,0,0.05-0.2 mm,forward,y,um,1.36311e-05,0.00010553,-2.68502e-05,4.60064e-05,1017
w128_d2_q02_physics_s0,128,2,2,physics,0,0.05-0.2 mm,forward,tx,mrad,0.00294497,0.0127631,0.000569921,0.00601,1017
w128_d2_q02_physics_s0,128,2,2,physics,0,0.05-0.2 mm,forward,ty,mrad,3.02892e-05,0.000440182,-1.71674e-06,0.00024416,1017
w128_d2_q02_physics_s0,128,2,2,physics,0,0.05-0.2 mm,forward,max_xy,um,1.58565e-05,0.000113659,3.1236e-05,5.1925e-05,1017
w128_d2_q02_physics_s0,128,2,2,physics,0,0.05-0.2 mm,backward,x,um,9.61606e-06,8.86283e-05,1.3594e-05,4.25131e-05,983
w128_d2_q02_physics_s0,128,2,2,physics,0,0.05-0.2 mm,backward,y,um,1.39676e-05,0.000103136,-2.7905e-05,4.83654e-05,983
w128_d2_q02_physics_s0,128,2,2,physics,0,0.05-0.2 mm,backward,tx,mrad,0.00267166,0.0134019,-0.000597428,0.00619434,983
w128_d2_q02_physics_s0,128,2,2,physics,0,0.05-0.2 mm,backward,ty,mrad,3.6249e-05,0.000650282,-1.10778e-05,0.000314895,983
w128_d2_q02_physics_s0,128,2,2,physics,0,0.05-0.2 mm,backward,max_xy,um,1.68916e-05,0.000114824,3.29642e-05,5.49377e-05,983
w128_d2_q02_physics_s0,128,2,2,physics,0,0.5-2 mm,all,x,um,0.000867014,0.00868264,0.0013114,0.00378812,2000
w128_d2_q02_physics_s0,128,2,2,physics,0,0.5-2 mm,all,y,um,0.00145283,0.00993936,-0.00283559,0.00511699,2000
w128_d2_q02_physics_s0,128,2,2,physics,0,0.5-2 mm,all,tx,mrad,0.0281357,0.134096,-0.00049189,0.0612738,2000
w128_d2_q02_physics_s0,128,2,2,physics,0,0.5-2 mm,all,ty,mrad,0.000324604,0.00502614,7.63187e-05,0.00303987,2000
w128_d2_q02_physics_s0,128,2,2,physics,0,0.5-2 mm,all,max_xy,um,0.00169401,0.0116684,0.00324053,0.00551695,2000
w128_d2_q02_physics_s0,128,2,2,physics,0,0.5-2 mm,forward,x,um,0.000867014,0.00854611,0.00138363,0.00376162,1000
w128_d2_q02_physics_s0,128,2,2,physics,0,0.5-2 mm,forward,y,um,0.00148443,0.00933308,-0.00278938,0.00497774,1000
w128_d2_q02_physics_s0,128,2,2,physics,0,0.5-2 mm,forward,tx,mrad,0.0300403,0.126965,0.00288952,0.058437,1000
w128_d2_q02_physics_s0,128,2,2,physics,0,0.5-2 mm,forward,ty,mrad,0.000292926,0.00436488,9.03324e-05,0.00253701,1000
w128_d2_q02_physics_s0,128,2,2,physics,0,0.5-2 mm,forward,max_xy,um,0.00170721,0.0112985,0.00318171,0.00539016,1000
w128_d2_q02_physics_s0,128,2,2,physics,0,0.5-2 mm,backward,x,um,0.000865876,0.00893179,0.00123918,0.00381443,1000
w128_d2_q02_physics_s0,128,2,2,physics,0,0.5-2 mm,backward,y,um,0.0014071,0.00999161,-0.0028818,0.00525255,1000
w128_d2_q02_physics_s0,128,2,2,physics,0,0.5-2 mm,backward,tx,mrad,0.0264379,0.142216,-0.0038733,0.063985,1000
w128_d2_q02_physics_s0,128,2,2,physics,0,0.5-2 mm,backward,ty,mrad,0.000392378,0.00660767,6.2305e-05,0.00347061,1000
w128_d2_q02_physics_s0,128,2,2,physics,0,0.5-2 mm,backward,max_xy,um,0.00167098,0.0116684,0.00329935,0.00564089,1000
w128_d2_q02_physics_s0,128,2,2,physics,0,5-20 mm,all,x,um,0.0954495,0.845282,0.136374,0.393453,2000
w128_d2_q02_physics_s0,128,2,2,physics,0,5-20 mm,all,y,um,0.151123,1.04483,-0.286536,0.498093,2000
w128_d2_q02_physics_s0,128,2,2,physics,0,5-20 mm,all,tx,mrad,0.245613,1.07524,-0.0190202,0.526006,2000
w128_d2_q02_physics_s0,128,2,2,physics,0,5-20 mm,all,ty,mrad,0.00334979,0.0416164,-0.000345824,0.0261515,2000
w128_d2_q02_physics_s0,128,2,2,physics,0,5-20 mm,all,max_xy,um,0.176031,1.18701,0.331338,0.553841,2000
w128_d2_q02_physics_s0,128,2,2,physics,0,5-20 mm,forward,x,um,0.0998513,1.02658,0.148014,0.445383,994
w128_d2_q02_physics_s0,128,2,2,physics,0,5-20 mm,forward,y,um,0.151659,1.11022,-0.306523,0.538807,994
w128_d2_q02_physics_s0,128,2,2,physics,0,5-20 mm,forward,tx,mrad,0.259645,1.07679,0.0347217,0.534351,994
w128_d2_q02_physics_s0,128,2,2,physics,0,5-20 mm,forward,ty,mrad,0.00294516,0.0345281,-0.00158528,0.0200822,994
w128_d2_q02_physics_s0,128,2,2,physics,0,5-20 mm,forward,max_xy,um,0.175963,1.27542,0.354377,0.602402,994
w128_d2_q02_physics_s0,128,2,2,physics,0,5-20 mm,backward,x,um,0.0894954,0.677124,0.124873,0.334312,1006
w128_d2_q02_physics_s0,128,2,2,physics,0,5-20 mm,backward,y,um,0.150727,0.960216,-0.266787,0.454295,1006
w128_d2_q02_physics_s0,128,2,2,physics,0,5-20 mm,backward,tx,mrad,0.23292,1.04141,-0.072121,0.517628,1006
w128_d2_q02_physics_s0,128,2,2,physics,0,5-20 mm,backward,ty,mrad,0.00361772,0.0503481,0.000878845,0.0310026,1006
w128_d2_q02_physics_s0,128,2,2,physics,0,5-20 mm,backward,max_xy,um,0.17612,1.06739,0.308574,0.50126,1006
w128_d2_q02_physics_s0,128,2,2,physics,0,50-200 mm,all,x,um,9.62505,99.1961,16.2461,45.8656,2000
w128_d2_q02_physics_s0,128,2,2,physics,0,50-200 mm,all,y,um,10.9062,78.9308,-19.771,34.0249,2000
w128_d2_q02_physics_s0,128,2,2,physics,0,50-200 mm,all,tx,mrad,0.426474,1.98272,-0.0284924,1.02542,2000
w128_d2_q02_physics_s0,128,2,2,physics,0,50-200 mm,all,ty,mrad,0.0324215,0.42049,0.0142058,0.228779,2000
w128_d2_q02_physics_s0,128,2,2,physics,0,50-200 mm,all,max_xy,um,15.0216,106.319,29.1904,49.7124,2000
w128_d2_q02_physics_s0,128,2,2,physics,0,50-200 mm,forward,x,um,13.4715,125.296,21.5923,52.3565,968
w128_d2_q02_physics_s0,128,2,2,physics,0,50-200 mm,forward,y,um,13.0142,92.3726,-23.5905,38.208,968
w128_d2_q02_physics_s0,128,2,2,physics,0,50-200 mm,forward,tx,mrad,0.452646,1.70935,0.0902625,0.930636,968
w128_d2_q02_physics_s0,128,2,2,physics,0,50-200 mm,forward,ty,mrad,0.0347199,0.384227,0.0298617,0.199338,968
w128_d2_q02_physics_s0,128,2,2,physics,0,50-200 mm,forward,max_xy,um,17.261,127.754,34.0887,55.1737,968
w128_d2_q02_physics_s0,128,2,2,physics,0,50-200 mm,backward,x,um,7.30148,68.7225,11.2316,38.8027,1032
w128_d2_q02_physics_s0,128,2,2,physics,0,50-200 mm,backward,y,um,9.35632,64.577,-16.1883,29.5681,1032
w128_d2_q02_physics_s0,128,2,2,physics,0,50-200 mm,backward,tx,mrad,0.408098,2.22027,-0.139883,1.10697,1032
w128_d2_q02_physics_s0,128,2,2,physics,0,50-200 mm,backward,ty,mrad,0.0308163,0.436626,-0.000479159,0.253303,1032
w128_d2_q02_physics_s0,128,2,2,physics,0,50-200 mm,backward,max_xy,um,13.2184,84.9003,24.5958,43.9777,1032
w128_d2_q02_physics_s0,128,2,2,physics,0,500-2000 mm,all,x,um,406.094,3594.93,-12.4023,2448.38,2000
w128_d2_q02_physics_s0,128,2,2,physics,0,500-2000 mm,all,y,um,156.912,1728.35,37.7922,1128.1,2000
w128_d2_q02_physics_s0,128,2,2,physics,0,500-2000 mm,all,tx,mrad,0.465555,4.84466,0.182841,2.87556,2000
w128_d2_q02_physics_s0,128,2,2,physics,0,500-2000 mm,all,ty,mrad,0.114901,1.97652,0.028724,1.23013,2000
w128_d2_q02_physics_s0,128,2,2,physics,0,500-2000 mm,all,max_xy,um,481.235,3923.74,1112.76,2555.02,2000
w128_d2_q02_physics_s0,128,2,2,physics,0,500-2000 mm,forward,x,um,465.336,3719.77,-108.019,2710.51,988
w128_d2_q02_physics_s0,128,2,2,physics,0,500-2000 mm,forward,y,um,118.242,1489.58,74.7391,1014.34,988
w128_d2_q02_physics_s0,128,2,2,physics,0,500-2000 mm,forward,tx,mrad,0.425689,5.07854,0.170213,2.72971,988
w128_d2_q02_physics_s0,128,2,2,physics,0,500-2000 mm,forward,ty,mrad,0.106787,1.81661,0.00116989,1.24924,988
w128_d2_q02_physics_s0,128,2,2,physics,0,500-2000 mm,forward,max_xy,um,503.151,3856.13,1163.83,2761.42,988
w128_d2_q02_physics_s0,128,2,2,physics,0,500-2000 mm,backward,x,um,351.08,3480.85,80.9472,2162.01,1012
w128_d2_q02_physics_s0,128,2,2,physics,0,500-2000 mm,backward,y,um,183.146,1992.14,1.72152,1229.05,1012
w128_d2_q02_physics_s0,128,2,2,physics,0,500-2000 mm,backward,tx,mrad,0.503631,4.68533,0.19517,3.01115,1012
w128_d2_q02_physics_s0,128,2,2,physics,0,500-2000 mm,backward,ty,mrad,0.124929,2.04072,0.0556247,1.21119,1012
w128_d2_q02_physics_s0,128,2,2,physics,0,500-2000 mm,backward,max_xy,um,459.984,4089.16,1062.91,2335.98,1012
w128_d2_q02_physics_s0,128,2,2,physics,0,full crossing,all,x,um,8582.48,56968.6,1371.34,25936.2,2000
w128_d2_q02_physics_s0,128,2,2,physics,0,full crossing,all,y,um,577.868,13487.8,-23.6142,6642.3,2000
w128_d2_q02_physics_s0,128,2,2,physics,0,full crossing,all,tx,mrad,3.96232,13.4932,0.0739315,6.62244,2000
w128_d2_q02_physics_s0,128,2,2,physics,0,full crossing,all,ty,mrad,0.137951,2.364,-0.0100339,1.43101,2000
w128_d2_q02_physics_s0,128,2,2,physics,0,full crossing,all,max_xy,um,9855.8,57420.2,18341.2,26379.1,2000
w128_d2_q02_physics_s0,128,2,2,physics,0,full crossing,forward,x,um,4593.24,12725.6,-348.982,8904.12,1001
w128_d2_q02_physics_s0,128,2,2,physics,0,full crossing,forward,y,um,679.632,15784.2,-232.365,7565,1001
w128_d2_q02_physics_s0,128,2,2,physics,0,full crossing,forward,tx,mrad,3.92292,14.2093,0.579548,6.81262,1001
w128_d2_q02_physics_s0,128,2,2,physics,0,full crossing,forward,ty,mrad,0.13672,2.03509,-0.137593,1.32652,1001
w128_d2_q02_physics_s0,128,2,2,physics,0,full crossing,forward,max_xy,um,5412.34,21412.1,7414.78,11115,1001
w128_d2_q02_physics_s0,128,2,2,physics,0,full crossing,backward,x,um,25112.7,65264,3095.11,35598.9,999
w128_d2_q02_physics_s0,128,2,2,physics,0,full crossing,backward,y,um,489.379,10906.1,185.554,5566.41,999
w128_d2_q02_physics_s0,128,2,2,physics,0,full crossing,backward,tx,mrad,3.99846,11.3481,-0.432698,6.42625,999
