predictor,arch,mode,seed,stratum,p_band,direction,n,median_abs_dz_mm,vs_hit_med_um,vs_hit_p95_um,vs_reference_med_um,vs_reference_p95_um
network (every seed),4x64,data,0,20-200 mm,all,forward,3011,69.80459999999948,9.995302963773156,78.2892521215075,1.0171836478320984,32.59167879912184
network (every seed),4x64,data,0,20-200 mm,all,backward,2989,69.80529999999999,7.079572356190056,58.182302300747295,1.0479102658109696,28.49401974347074
network (every seed),4x64,data,0,20-200 mm,1-5 GeV,all,3042,69.80709999999999,19.943420428035097,92.59618295144483,4.5755757440986145,48.66145254226229
network (every seed),4x64,data,0,20-200 mm,1-5 GeV,forward,1532,69.80653799999982,23.47473313218984,109.93287893334697,4.841975161198775,55.25556000583269
network (every seed),4x64,data,0,20-200 mm,1-5 GeV,backward,1510,69.80770074999964,16.781774136063632,80.19283312026172,4.231413932647143,45.04596234621656
network (every seed),4x64,data,0,20-200 mm,5-20 GeV,all,2309,69.80490049999935,4.875130276232653,18.36102397411423,0.346559396405155,4.078571966709886
network (every seed),4x64,data,0,20-200 mm,5-20 GeV,forward,1156,69.80415000000085,5.575907023729343,19.403707989233965,0.3765478076271922,3.604415411871287
network (every seed),4x64,data,0,20-200 mm,5-20 GeV,backward,1153,69.80549999999857,3.949282105139673,15.72105448540242,0.3236845927290233,4.59426937666194
network (every seed),4x64,data,0,20-200 mm,20-200 GeV,all,649,69.8020000000015,1.1754666109098366,4.795018334674239,0.06980404121748052,0.3121165789366387
network (every seed),4x64,data,0,20-200 mm,20-200 GeV,forward,323,69.80189999999857,1.330329979623457,5.3752726338586845,0.07941774896380593,0.3556203578682469
network (every seed),4x64,data,0,20-200 mm,20-200 GeV,backward,326,69.80249950000007,1.0427099297007913,3.8157748705351935,0.061637649267254346,0.22774707569794828
network (every seed),4x64,data,0,200-2000 mm,all,all,4000,472.2208000000005,83.57625565963644,1301.6117854668505,47.69813584154292,1205.0395921255968
network (every seed),4x64,data,0,200-2000 mm,all,forward,2044,472.2166499999994,96.17134617451484,1461.534079109583,58.873951846834416,1338.3331185775646
network (every seed),4x64,data,0,200-2000 mm,all,backward,1956,472.2224995000006,72.61734674419529,1163.027281106551,41.24171052686165,1049.930407728283
network (every seed),4x64,data,0,200-2000 mm,1-5 GeV,all,2042,472.2235007499994,231.355143447459,1983.627333399634,161.81799719780088,1948.704253229149
network (every seed),4x64,data,0,200-2000 mm,1-5 GeV,forward,1057,472.19920699999966,258.1707861934319,2272.4656321899147,199.88508790260084,2176.025024160572
network (every seed),4x64,data,0,200-2000 mm,1-5 GeV,backward,985,472.238799499999,202.95417227629287,1691.9411648651471,129.49459692140408,1685.0091227019216
network (every seed),4x64,data,0,200-2000 mm,5-20 GeV,all,1531,472.22849999999926,41.26000308016842,247.2509241868579,19.718762962043,179.576651140394
network (every seed),4x64,data,0,200-2000 mm,5-20 GeV,forward,764,472.23500099999956,43.147571138760554,243.82779972598885,19.1209696489274,173.7873924440436
network (every seed),4x64,data,0,200-2000 mm,5-20 GeV,backward,767,472.22249900000133,38.969008809260686,252.3543162424885,20.29377246665831,200.530428637091
network (every seed),4x64,data,0,200-2000 mm,20-200 GeV,all,427,472.1847999999991,8.584612379181067,38.54984505101129,4.266213934542407,22.127021033539048
network (every seed),4x64,data,0,200-2000 mm,20-200 GeV,forward,223,472.1836999999996,9.01386811264615,38.29956307700397,4.327561035040617,15.889000899851869
network (every seed),4x64,data,0,200-2000 mm,20-200 GeV,backward,204,472.1850502499992,7.339660507444279,38.473255775878094,4.099692737057126,26.808175659855625
network (every seed),4x64,data,0,cross-magnet,all,all,2410,5175.346389,11330.227953465674,325368.7006226821,10821.579280246133,308659.8349210688
network (every seed),4x64,data,0,cross-magnet,all,forward,1205,5175.346389,7845.018399101491,209771.78932810322,6588.820353107508,191863.13705264975
network (every seed),4x64,data,0,cross-magnet,all,backward,1205,5175.346389,14578.04718142367,468555.5631038506,14228.308264058256,447484.1150828158
network (every seed),4x64,data,0,cross-magnet,1-5 GeV,all,1034,5174.7871589999995,54787.72142888454,510908.66041371203,51052.071341468945,495142.34779914736
network (every seed),4x64,data,0,cross-magnet,1-5 GeV,forward,517,5174.7871589999995,41577.40277444055,305171.4586120706,36206.43035552439,289532.7751152317
network (every seed),4x64,data,0,cross-magnet,1-5 GeV,backward,517,5174.7871589999995,79007.20460953988,701353.9567141955,76304.75254565664,679435.5030091207
network (every seed),4x64,data,0,cross-magnet,5-20 GeV,all,1074,5175.753925000001,6549.773074753148,34395.93360230112,6102.956604265774,31934.20916461941
network (every seed),4x64,data,0,cross-magnet,5-20 GeV,forward,537,5175.753925000001,4512.009197820873,30190.231367582848,4052.6734808132687,28035.161809867972
network (every seed),4x64,data,0,cross-magnet,5-20 GeV,backward,537,5175.753925000001,8694.88284448587,37134.93278609014,8676.054994405511,34955.047930896784
network (every seed),4x64,data,0,cross-magnet,20-200 GeV,all,302,5177.237445999999,2249.010754318334,9345.670180410842,1908.1053342132127,9282.376892737211
network (every seed),4x64,data,0,cross-magnet,20-200 GeV,forward,151,5177.237445999999,931.9494952033267,3786.4690614510155,867.5369388220702,3479.597896846407
network (every seed),4x64,data,0,cross-magnet,20-200 GeV,backward,151,5177.237445999999,3977.8643488860725,15569.22483844425,3837.4457568546063,15614.821972515041
network (every seed),4x64,data,1,all,all,all,13228,70.22465149999971,25.853071415411932,25977.677309853403,7.344513910290118,22609.467202784424
network (every seed),4x64,data,1,all,all,forward,6669,70.2286009999998,29.25123757600545,26688.15793000148,7.101919980613047,22381.065461014714
network (every seed),4x64,data,1,all,all,backward,6559,70.22270000000026,22.42594843487211,24469.046241967237,7.582953886043242,22729.89319288972
network (every seed),4x64,data,1,all,1-5 GeV,all,6526,70.21979974999931,51.65599073043836,76260.5605293824,22.893482612850846,70601.36894671446
network (every seed),4x64,data,1,all,1-5 GeV,forward,3310,70.2234492499997,60.24514537249459,63606.69439655911,22.53006914746436,58540.56292512303
network (every seed),4x64,data,1,all,1-5 GeV,backward,3216,70.21649950000028,43.601757298006305,90131.61282891582,23.17352559644803,85980.24392907372
network (every seed),4x64,data,1,all,5-20 GeV,all,5212,140.07619949999935,12.594363974308465,6541.7245284934,2.381691716435874,5773.4941254310315
network (every seed),4x64,data,1,all,5-20 GeV,forward,2606,140.02239974999975,14.709899720935837,8358.208260235006,2.3030983754068757,7112.316118848604
network (every seed),4x64,data,1,all,5-20 GeV,backward,2606,203.6929999999993,10.726273305763812,5306.2412967070595,2.6564514060596345,4724.141968606758
network (every seed),4x64,data,1,all,20-200 GeV,all,1490,70.21095024999977,3.0050029872654704,2483.8951623205703,0.357595887287232,2477.248966936029
network (every seed),4x64,data,1,all,20-200 GeV,forward,753,139.99350049999885,3.414439274294523,2849.398912417177,0.40762104008251754,2810.6376533178463
network (every seed),4x64,data,1,all,20-200 GeV,backward,737,70.2077999999965,2.640216901994563,1675.5116392649613,0.29399447207367757,1718.3438352321043
network (every seed),4x64,data,1,0.05-2 mm,all,all,436,0.6499827500010724,0.10938158885664961,0.9454702939990511,0.00012281827821425395,0.004841452607706742
network (every seed),4x64,data,1,0.05-2 mm,all,forward,218,0.6499827500010724,0.11375661711099383,1.006634150752456,0.00012281827821425395,0.005072477739531666
network (every seed),4x64,data,1,0.05-2 mm,all,backward,218,0.6499827500010724,0.10566309329362866,0.8797049318388871,0.00012175289043625526,0.004309981252958994
network (every seed),4x64,data,1,0.05-2 mm,1-5 GeV,all,248,0.6499792499998875,0.1876483080422986,1.2074410259856447,0.0004949644960561272,0.006286982115000226
network (every seed),4x64,data,1,0.05-2 mm,1-5 GeV,forward,124,0.6499792499998875,0.22290745727104877,1.2027390823675432,0.0004867559653121134,0.006280165369787481
network (every seed),4x64,data,1,0.05-2 mm,1-5 GeV,backward,124,0.6499792499998875,0.1647540576357187,1.1957782448064325,0.0005065533059678273,0.006163630813205143
network (every seed),4x64,data,1,0.05-2 mm,5-20 GeV,all,142,0.6499850000000151,0.08466439854259988,0.24671591315392755,2.5067379283427726e-05,0.0003144398291965434
network (every seed),4x64,data,1,0.05-2 mm,5-20 GeV,forward,71,0.6499850000000151,0.07864273527502519,0.22954070435865503,2.5086364985327236e-05,0.0002741366955660851
network (every seed),4x64,data,1,0.05-2 mm,5-20 GeV,backward,71,0.6499850000000151,0.0903290510905208,0.3170002360377566,2.4613370896986453e-05,0.0002914981598323152
network (every seed),4x64,data,1,0.05-2 mm,20-200 GeV,all,46,0.6499925000007352,0.05800564430558097,0.12501339535653244,2.661380449353601e-06,3.2612149425403913e-05
network (every seed),4x64,data,1,0.05-2 mm,20-200 GeV,forward,23,0.6499925000007352,0.055687568192297476,0.13017855682520002,2.9325519790290855e-06,1.9261392480984796e-05
network (every seed),4x64,data,1,0.05-2 mm,20-200 GeV,backward,23,0.6499925000007352,0.07111655800429162,0.09798325267809103,2.6497559701965656e-06,3.4803719017872936e-05
network (every seed),4x64,data,1,2-20 mm,all,all,382,6.3070000000006985,0.5886729443993488,6.075833318011802,0.0033327320210219114,0.1915093506951846
network (every seed),4x64,data,1,2-20 mm,all,forward,191,6.3070000000006985,0.6586173936347917,5.953406107025216,0.004155746950118555,0.18446369394098383
network (every seed),4x64,data,1,2-20 mm,all,backward,191,6.3070000000006985,0.5040412968106978,6.414851929213761,0.0030615925084021,0.17984834670414784
network (every seed),4x64,data,1,2-20 mm,1-5 GeV,all,160,6.3070000000006985,1.8221631412025374,10.017680446659927,0.03313121503722982,0.2795079970184116
network (every seed),4x64,data,1,2-20 mm,1-5 GeV,forward,80,6.3070000000006985,1.7552901946373822,9.804415968298485,0.025341798981060037,0.23329787431265456
network (every seed),4x64,data,1,2-20 mm,1-5 GeV,backward,80,6.3070000000006985,2.082202547008194,11.035819738700066,0.03699312003391242,0.39662509925904027
network (every seed),4x64,data,1,2-20 mm,5-20 GeV,all,156,6.3070000000006985,0.49593951127580027,1.7174416608014553,0.0011587451105299351,0.01864655415317884
network (every seed),4x64,data,1,2-20 mm,5-20 GeV,forward,78,6.3070000000006985,0.5622624919539021,1.707538649540651,0.0011447489285387746,0.01675910993697015
network (every seed),4x64,data,1,2-20 mm,5-20 GeV,backward,78,6.3070000000006985,0.4564960354400682,1.6112225638348554,0.0012485853559951465,0.021234932414237937
network (every seed),4x64,data,1,2-20 mm,20-200 GeV,all,66,6.3070000000006985,0.15184277919644273,0.3777815818414576,0.00047959434645861165,0.0012326228553405372
network (every seed),4x64,data,1,2-20 mm,20-200 GeV,forward,33,6.3070000000006985,0.13670446207925124,0.3402505591055149,0.0003434557811488048,0.0011269267815805504
network (every seed),4x64,data,1,2-20 mm,20-200 GeV,backward,33,6.3070000000006985,0.1529411698157901,0.4128290131354183,0.0005176503226067553,0.0012760364240804734
network (every seed),4x64,data,1,20-200 mm,all,all,6000,69.804950499999,8.466504815842768,66.71735127366551,1.0836976115200514,29.973805150300596
network (every seed),4x64,data,1,20-200 mm,all,forward,3011,69.80459999999948,9.982024324386884,74.70435277890886,1.230448358171543,29.233957415584655
network (every seed),4x64,data,1,20-200 mm,all,backward,2989,69.80529999999999,7.151641230692007,59.74173719066014,0.9539314924040809,30.362275678044153
network (every seed),4x64,data,1,20-200 mm,1-5 GeV,all,3042,69.80709999999999,20.12851894647838,93.48974798850234,4.393719279910613,45.583873432383335
network (every seed),4x64,data,1,20-200 mm,1-5 GeV,forward,1532,69.80653799999982,23.465883270880283,105.93679854803786,4.4739280384931135,44.339011052905164
network (every seed),4x64,data,1,20-200 mm,1-5 GeV,backward,1510,69.80770074999964,16.94370046510585,81.88238783508265,4.2880143229240275,48.833268326330874
network (every seed),4x64,data,1,20-200 mm,5-20 GeV,all,2309,69.80490049999935,4.727541751890385,17.831286912468155,0.3441606491492166,2.9072560916276293
network (every seed),4x64,data,1,20-200 mm,5-20 GeV,forward,1156,69.80415000000085,5.482572566407384,18.96384977282395,0.4350271497060021,2.722909926305306
network (every seed),4x64,data,1,20-200 mm,5-20 GeV,backward,1153,69.80549999999857,3.9851254298355343,15.057848995684214,0.273268919045222,3.110799848468556
network (every seed),4x64,data,1,20-200 mm,20-200 GeV,all,649,69.8020000000015,1.1701797286605142,4.837238018694736,0.054097380640882875,0.2822898474647674
network (every seed),4x64,data,1,20-200 mm,20-200 GeV,forward,323,69.80189999999857,1.3067313444992124,5.379453541750933,0.04902171860976523,0.25133373900416667
network (every seed),4x64,data,1,20-200 mm,20-200 GeV,backward,326,69.80249950000007,1.098010266446181,3.8695558937078545,0.06215235035256228,0.2938186536347587
network (every seed),4x64,data,1,200-2000 mm,all,all,4000,472.2208000000005,77.30580768264872,1148.7265575284814,37.58557487660852,1073.4399622020976
network (every seed),4x64,data,1,200-2000 mm,all,forward,2044,472.2166499999994,87.01176223090101,1307.7421804151256,42.66320384775213,1200.8340130772804
network (every seed),4x64,data,1,200-2000 mm,all,backward,1956,472.2224995000006,66.73915323926849,986.4935814423247,35.460798274915106,917.6419966688627
network (every seed),4x64,data,1,200-2000 mm,1-5 GeV,all,2042,472.2235007499994,214.19306590033216,1833.5517050557712,146.02041388258158,1658.9055798733104
network (every seed),4x64,data,1,200-2000 mm,1-5 GeV,forward,1057,472.19920699999966,230.61348214241661,2097.3859876209644,152.59379510075632,1793.6612680851792
network (every seed),4x64,data,1,200-2000 mm,1-5 GeV,backward,985,472.238799499999,198.24514584047392,1488.8384245825348,139.46259007229855,1380.1694204009434
network (every seed),4x64,data,1,200-2000 mm,5-20 GeV,all,1531,472.22849999999926,37.863430996644354,219.824053699341,13.489926444634648,139.5151148284981
network (every seed),4x64,data,1,200-2000 mm,5-20 GeV,forward,764,472.23500099999956,44.2707054568956,239.43544070425423,13.13765361005892,158.8207525089076
network (every seed),4x64,data,1,200-2000 mm,5-20 GeV,backward,767,472.22249900000133,33.52247223278937,201.32619641354938,13.643950740743094,102.54980476399905
network (every seed),4x64,data,1,200-2000 mm,20-200 GeV,all,427,472.1847999999991,7.9655841001575745,50.41544209042286,2.4891583146935403,30.328343351469286
network (every seed),4x64,data,1,200-2000 mm,20-200 GeV,forward,223,472.1836999999996,8.327460526174946,50.056039668129365,2.631498056992143,16.21131276086193
network (every seed),4x64,data,1,200-2000 mm,20-200 GeV,backward,204,472.1850502499992,7.584081489227401,50.37057284333992,2.2452681125244567,45.23698977425264
network (every seed),4x64,data,1,cross-magnet,all,all,2410,5175.346389,6902.294460735206,205244.3506322998,6370.609142631662,194246.65712891248
network (every seed),4x64,data,1,cross-magnet,all,forward,1205,5175.346389,7859.755022957302,144101.58387407608,7236.212171253101,133497.46721221734
network (every seed),4x64,data,1,cross-magnet,all,backward,1205,5175.346389,6019.787435344398,279953.0176556931,5495.73309792143,263809.4488990551
network (every seed),4x64,data,1,cross-magnet,1-5 GeV,all,1034,5174.7871589999995,34709.500126060426,373959.32787366695,32160.667029883312,354510.1734915951
