arm,tag,mode,seed,width,depth,leg,node,node_c,is_endpoint,med_um,p95_um,n
wave1,w200_data_s2,data,2,200,4,A,6,0.8983332387068134,False,193.1069028664266,6761.465365844211,604
wave1,w200_data_s2,data,2,200,4,A,7,0.9801449282487681,False,235.0241816632659,7998.696920182121,604
wave1,w200_data_s2,data,2,200,4,A,8,1.0,True,226.62269700242044,8298.818574222265,604
wave1,w200_data_s2,data,2,200,4,B,0,0.019855071751231912,False,450.2680426454617,4726.277350898323,564
wave1,w200_data_s2,data,2,200,4,B,1,0.10166676129318664,False,392.08768667098326,3732.9233837009897,564
wave1,w200_data_s2,data,2,200,4,B,2,0.2372337950418355,False,386.0824677598629,3564.4532040113036,564
wave1,w200_data_s2,data,2,200,4,B,3,0.4082826787521751,False,437.87085062712805,4380.899764037114,564
wave1,w200_data_s2,data,2,200,4,B,4,0.5917173212478248,False,453.52745529021377,5169.186399297099,564
wave1,w200_data_s2,data,2,200,4,B,5,0.7627662049581645,False,449.5979037653086,6805.89931969837,564
wave1,w200_data_s2,data,2,200,4,B,6,0.8983332387068134,False,511.9322569830729,11571.476317286608,564
wave1,w200_data_s2,data,2,200,4,B,7,0.9801449282487681,False,626.3870676125123,13002.825081026458,564
wave1,w200_data_s2,data,2,200,4,B,8,1.0,True,697.0854627072072,12182.045459153596,564
wave1,w200_data_s2,data,2,200,4,C,0,0.019855071751231912,False,190.13526494298105,1640.2304889899829,2793
wave1,w200_data_s2,data,2,200,4,C,1,0.10166676129318664,False,157.92348547552137,1380.3917912956413,2793
wave1,w200_data_s2,data,2,200,4,C,2,0.2372337950418355,False,154.31822346039326,1361.405211206466,2793
wave1,w200_data_s2,data,2,200,4,C,3,0.4082826787521751,False,137.57973795668477,1240.5267195561694,2793
wave1,w200_data_s2,data,2,200,4,C,4,0.5917173212478248,False,136.5773529616945,1363.8166052982351,2793
wave1,w200_data_s2,data,2,200,4,C,5,0.7627662049581645,False,138.3844614960026,1545.327221064372,2793
wave1,w200_data_s2,data,2,200,4,C,6,0.8983332387068134,False,156.61224930697327,1607.0118180777408,2793
wave1,w200_data_s2,data,2,200,4,C,7,0.9801449282487681,False,174.40079886185345,1835.22092896194,2793
wave1,w200_data_s2,data,2,200,4,C,8,1.0,True,181.66340987728802,1933.2400055980659,2793
wave1,w200_physics_s0,physics,0,200,4,A,0,0.019855071751231912,False,209.92298841639558,4318.084643629911,604
wave1,w200_physics_s0,physics,0,200,4,A,1,0.10166676129318664,False,197.96071364099663,3780.457679820148,604
wave1,w200_physics_s0,physics,0,200,4,A,2,0.2372337950418355,False,173.73704108911625,5290.010905265659,604
wave1,w200_physics_s0,physics,0,200,4,A,3,0.4082826787521751,False,205.04041568643004,9038.701743153473,604
wave1,w200_physics_s0,physics,0,200,4,A,4,0.5917173212478248,False,205.3066435540587,14044.469053901135,604
wave1,w200_physics_s0,physics,0,200,4,A,5,0.7627662049581645,False,228.47964895451446,17737.559948411144,604
wave1,w200_physics_s0,physics,0,200,4,A,6,0.8983332387068134,False,277.7430582818204,22050.750588755243,604
wave1,w200_physics_s0,physics,0,200,4,A,7,0.9801449282487681,False,279.5761651589596,26350.4358173862,604
wave1,w200_physics_s0,physics,0,200,4,A,8,1.0,True,277.4199138403253,25549.484006342667,604
wave1,w200_physics_s0,physics,0,200,4,B,0,0.019855071751231912,False,604.7497549526283,4837.445959934225,564
wave1,w200_physics_s0,physics,0,200,4,B,1,0.10166676129318664,False,588.2373096894611,4911.374694117843,564
wave1,w200_physics_s0,physics,0,200,4,B,2,0.2372337950418355,False,618.3322275433056,5614.861581222236,564
wave1,w200_physics_s0,physics,0,200,4,B,3,0.4082826787521751,False,872.0884208751372,8803.39895345049,564
wave1,w200_physics_s0,physics,0,200,4,B,4,0.5917173212478248,False,1204.5164476645596,13690.914758133957,564
wave1,w200_physics_s0,physics,0,200,4,B,5,0.7627662049581645,False,1543.14564354398,23796.368431329887,564
wave1,w200_physics_s0,physics,0,200,4,B,6,0.8983332387068134,False,1508.4448488407957,25478.45939068757,564
wave1,w200_physics_s0,physics,0,200,4,B,7,0.9801449282487681,False,1628.1049013957158,32259.453752428482,564
wave1,w200_physics_s0,physics,0,200,4,B,8,1.0,True,1700.9615918356076,33543.53775078175,564
wave1,w200_physics_s0,physics,0,200,4,C,0,0.019855071751231912,False,236.88325777749242,1816.606019588153,2793
wave1,w200_physics_s0,physics,0,200,4,C,1,0.10166676129318664,False,206.95058890323637,1739.3334773149043,2793
wave1,w200_physics_s0,physics,0,200,4,C,2,0.2372337950418355,False,187.34250577596256,1719.319181233414,2793
wave1,w200_physics_s0,physics,0,200,4,C,3,0.4082826787521751,False,196.79894698624966,1856.0493275917681,2793
wave1,w200_physics_s0,physics,0,200,4,C,4,0.5917173212478248,False,203.2493924270966,2068.3091620443706,2793
wave1,w200_physics_s0,physics,0,200,4,C,5,0.7627662049581645,False,224.7311852132552,2271.165904364763,2793
wave1,w200_physics_s0,physics,0,200,4,C,6,0.8983332387068134,False,227.86035760239542,2496.429802442484,2793
wave1,w200_physics_s0,physics,0,200,4,C,7,0.9801449282487681,False,201.1431220104214,2581.108136026183,2793
wave1,w200_physics_s0,physics,0,200,4,C,8,1.0,True,212.71288801947463,2714.783098672732,2793
wave1,w200_physics_s1,physics,1,200,4,A,0,0.019855071751231912,False,198.97827912398049,4086.845720139901,604
wave1,w200_physics_s1,physics,1,200,4,A,1,0.10166676129318664,False,150.21216709337583,3739.4193496895286,604
wave1,w200_physics_s1,physics,1,200,4,A,2,0.2372337950418355,False,235.1948799146282,5463.731898350596,604
wave1,w200_physics_s1,physics,1,200,4,A,3,0.4082826787521751,False,141.17592342457996,7347.901471668399,604
wave1,w200_physics_s1,physics,1,200,4,A,4,0.5917173212478248,False,197.73165607041403,11903.777323671753,604
wave1,w200_physics_s1,physics,1,200,4,A,5,0.7627662049581645,False,213.61209074730203,16432.32898857303,604
wave1,w200_physics_s1,physics,1,200,4,A,6,0.8983332387068134,False,183.03718750802204,21023.636199343895,604
wave1,w200_physics_s1,physics,1,200,4,A,7,0.9801449282487681,False,224.77359931555884,22487.41721978297,604
wave1,w200_physics_s1,physics,1,200,4,A,8,1.0,True,200.74828778885623,23140.24984677245,604
wave1,w200_physics_s1,physics,1,200,4,B,0,0.019855071751231912,False,594.9607415874993,5406.7967674756455,564
wave1,w200_physics_s1,physics,1,200,4,B,1,0.10166676129318664,False,640.7878566787631,4540.420465258825,564
wave1,w200_physics_s1,physics,1,200,4,B,2,0.2372337950418355,False,774.3414761029647,5814.650287859843,564
wave1,w200_physics_s1,physics,1,200,4,B,3,0.4082826787521751,False,998.9070256230832,8693.473808914734,564
wave1,w200_physics_s1,physics,1,200,4,B,4,0.5917173212478248,False,1365.9312547209056,14071.048623557426,564
wave1,w200_physics_s1,physics,1,200,4,B,5,0.7627662049581645,False,1345.5585749696156,24044.017264015558,564
wave1,w200_physics_s1,physics,1,200,4,B,6,0.8983332387068134,False,1744.5765080530578,26069.516687830324,564
wave1,w200_physics_s1,physics,1,200,4,B,7,0.9801449282487681,False,1762.2586119723705,29959.050516883864,564
wave1,w200_physics_s1,physics,1,200,4,B,8,1.0,True,1740.3107974483305,30922.810882660335,564
wave1,w200_physics_s1,physics,1,200,4,C,0,0.019855071751231912,False,213.3744554959094,1627.6916859179782,2793
wave1,w200_physics_s1,physics,1,200,4,C,1,0.10166676129318664,False,167.0554133772164,1483.5470209051168,2793
wave1,w200_physics_s1,physics,1,200,4,C,2,0.2372337950418355,False,162.83798761486779,1567.5854283979465,2793
wave1,w200_physics_s1,physics,1,200,4,C,3,0.4082826787521751,False,142.27733197608927,1767.8571044821638,2793
wave1,w200_physics_s1,physics,1,200,4,C,4,0.5917173212478248,False,195.5109861995066,1882.8857750486463,2793
wave1,w200_physics_s1,physics,1,200,4,C,5,0.7627662049581645,False,207.44772835627145,2063.2031743038965,2793
wave1,w200_physics_s1,physics,1,200,4,C,6,0.8983332387068134,False,198.34183143322548,2148.9292262932227,2793
wave1,w200_physics_s1,physics,1,200,4,C,7,0.9801449282487681,False,227.27135612641723,2308.4245730872085,2793
wave1,w200_physics_s1,physics,1,200,4,C,8,1.0,True,234.73196460335632,2302.4607690885896,2793
wave1,w200_physics_s2,physics,2,200,4,A,0,0.019855071751231912,False,204.47615566367094,4601.34596204485,604
wave1,w200_physics_s2,physics,2,200,4,A,1,0.10166676129318664,False,234.46903149321406,3624.479688882945,604
wave1,w200_physics_s2,physics,2,200,4,A,2,0.2372337950418355,False,210.7460255454422,4642.838027834502,604
wave1,w200_physics_s2,physics,2,200,4,A,3,0.4082826787521751,False,307.8828404110274,7915.431429914834,604
wave1,w200_physics_s2,physics,2,200,4,A,4,0.5917173212478248,False,217.00456939946798,10694.349329846757,604
wave1,w200_physics_s2,physics,2,200,4,A,5,0.7627662049581645,False,251.98340558038268,14190.938645155822,604
wave1,w200_physics_s2,physics,2,200,4,A,6,0.8983332387068134,False,266.6766828231575,19476.485327660088,604
wave1,w200_physics_s2,physics,2,200,4,A,7,0.9801449282487681,False,258.6138800622938,20827.584608309724,604
wave1,w200_physics_s2,physics,2,200,4,A,8,1.0,True,202.29551094322824,21024.38907398552,604
wave1,w200_physics_s2,physics,2,200,4,B,0,0.019855071751231912,False,598.131333919739,5028.652242887349,564
wave1,w200_physics_s2,physics,2,200,4,B,1,0.10166676129318664,False,525.3750670399313,4292.392141237583,564
wave1,w200_physics_s2,physics,2,200,4,B,2,0.2372337950418355,False,691.9398966469216,5682.317631401475,564
wave1,w200_physics_s2,physics,2,200,4,B,3,0.4082826787521751,False,915.3340317104614,8497.706551954201,564
wave1,w200_physics_s2,physics,2,200,4,B,4,0.5917173212478248,False,1189.2444192421863,13668.817518804926,564
wave1,w200_physics_s2,physics,2,200,4,B,5,0.7627662049581645,False,1870.249516017907,21876.643184657976,564
wave1,w200_physics_s2,physics,2,200,4,B,6,0.8983332387068134,False,1577.4027021910156,24788.115470164896,564
wave1,w200_physics_s2,physics,2,200,4,B,7,0.9801449282487681,False,1918.8902645789626,31289.874265899074,564
wave1,w200_physics_s2,physics,2,200,4,B,8,1.0,True,1946.0276853456264,31843.611332671182,564
wave1,w200_physics_s2,physics,2,200,4,C,0,0.019855071751231912,False,205.1776783563355,1963.9866204280027,2793
wave1,w200_physics_s2,physics,2,200,4,C,1,0.10166676129318664,False,170.35585548658185,1695.442740316492,2793
wave1,w200_physics_s2,physics,2,200,4,C,2,0.2372337950418355,False,153.7369508476587,1545.2319893201548,2793
wave1,w200_physics_s2,physics,2,200,4,C,3,0.4082826787521751,False,192.12315024960347,1486.6916992058582,2793
wave1,w200_physics_s2,physics,2,200,4,C,4,0.5917173212478248,False,190.9293302418984,1884.9463362853635,2793
wave1,w200_physics_s2,physics,2,200,4,C,5,0.7627662049581645,False,181.73251143669233,2119.446061505899,2793
wave1,w200_physics_s2,physics,2,200,4,C,6,0.8983332387068134,False,181.13892099778184,2088.7713021182662,2793
wave1,w200_physics_s2,physics,2,200,4,C,7,0.9801449282487681,False,177.84795028484268,2115.769943632564,2793
wave1,w200_physics_s2,physics,2,200,4,C,8,1.0,True,164.69839044273726,2240.144333993442,2793
wave1,w200_physics_s3,physics,3,200,4,A,0,0.019855071751231912,False,267.3443975112928,4404.259056013121,604
wave1,w200_physics_s3,physics,3,200,4,A,1,0.10166676129318664,False,214.96752011489883,4240.605004361235,604
wave1,w200_physics_s3,physics,3,200,4,A,2,0.2372337950418355,False,181.32658997406412,4709.4810670451725,604
wave1,w200_physics_s3,physics,3,200,4,A,3,0.4082826787521751,False,192.28572714831893,7244.730123038727,604
wave1,w200_physics_s3,physics,3,200,4,A,4,0.5917173212478248,False,205.17442887540227,10486.823460178288,604
wave1,w200_physics_s3,physics,3,200,4,A,5,0.7627662049581645,False,212.10417679506446,12755.858952805895,604
wave1,w200_physics_s3,physics,3,200,4,A,6,0.8983332387068134,False,246.40347465676928,16829.134411318268,604
wave1,w200_physics_s3,physics,3,200,4,A,7,0.9801449282487681,False,210.48229204063375,19903.342067236896,604
wave1,w200_physics_s3,physics,3,200,4,A,8,1.0,True,220.55749311171058,21621.90584984866,604
wave1,w200_physics_s3,physics,3,200,4,B,0,0.019855071751231912,False,512.3924767219563,4443.314582181137,564
wave1,w200_physics_s3,physics,3,200,4,B,1,0.10166676129318664,False,543.4982601416802,4277.392126269164,564
wave1,w200_physics_s3,physics,3,200,4,B,2,0.2372337950418355,False,562.2466354900695,5680.921191670704,564
wave1,w200_physics_s3,physics,3,200,4,B,3,0.4082826787521751,False,775.0946594915149,9718.087752732727,564
wave1,w200_physics_s3,physics,3,200,4,B,4,0.5917173212478248,False,952.2930293778522,13254.922739420565,564
wave1,w200_physics_s3,physics,3,200,4,B,5,0.7627662049581645,False,1407.7376539192983,23212.437465058556,564
wave1,w200_physics_s3,physics,3,200,4,B,6,0.8983332387068134,False,1349.966660486757,27619.187406543846,564
wave1,w200_physics_s3,physics,3,200,4,B,7,0.9801449282487681,False,1569.7252417288182,31349.036320745035,564
wave1,w200_physics_s3,physics,3,200,4,B,8,1.0,True,1632.039673309805,31618.111906260518,564
wave1,w200_physics_s3,physics,3,200,4,C,0,0.019855071751231912,False,216.45525721021386,1670.20086791305,2793
wave1,w200_physics_s3,physics,3,200,4,C,1,0.10166676129318664,False,186.77470165491172,1473.188873318179,2793
wave1,w200_physics_s3,physics,3,200,4,C,2,0.2372337950418355,False,170.88896082243775,1621.397864203698,2793
wave1,w200_physics_s3,physics,3,200,4,C,3,0.4082826787521751,False,187.13681832588236,1694.3118742170789,2793
wave1,w200_physics_s3,physics,3,200,4,C,4,0.5917173212478248,False,187.23076253185366,1711.5340193307027,2793
wave1,w200_physics_s3,physics,3,200,4,C,5,0.7627662049581645,False,185.3624744005664,2059.78268398344,2793
wave1,w200_physics_s3,physics,3,200,4,C,6,0.8983332387068134,False,173.1793533545698,2012.076768659154,2793
wave1,w200_physics_s3,physics,3,200,4,C,7,0.9801449282487681,False,212.26730744420763,2233.1049300769755,2793
wave1,w200_physics_s3,physics,3,200,4,C,8,1.0,True,214.03878539221387,2231.073793093651,2793
wave1,w200_physics_s4,physics,4,200,4,A,0,0.019855071751231912,False,258.35917815616625,4183.266465707478,604
wave1,w200_physics_s4,physics,4,200,4,A,1,0.10166676129318664,False,263.5323973698319,3508.1480062772785,604
wave1,w200_physics_s4,physics,4,200,4,A,2,0.2372337950418355,False,189.62043639363003,5273.003843775293,604
wave1,w200_physics_s4,physics,4,200,4,A,3,0.4082826787521751,False,284.77827294780855,6639.8502471781985,604
wave1,w200_physics_s4,physics,4,200,4,A,4,0.5917173212478248,False,227.23659707519062,11929.33120347194,604
wave1,w200_physics_s4,physics,4,200,4,A,5,0.7627662049581645,False,311.15459844975896,16809.47705686006,604
wave1,w200_physics_s4,physics,4,200,4,A,6,0.8983332387068134,False,192.94073961031222,21141.11949210537,604
wave1,w200_physics_s4,physics,4,200,4,A,7,0.9801449282487681,False,220.12184240668032,26428.204507661037,604
wave1,w200_physics_s4,physics,4,200,4,A,8,1.0,True,228.5616694568988,26973.999749871135,604
wave1,w200_physics_s4,physics,4,200,4,B,0,0.019855071751231912,False,579.7503578485106,4355.650800246901,564
wave1,w200_physics_s4,physics,4,200,4,B,1,0.10166676129318664,False,441.87253375361377,3807.0563542865166,564
wave1,w200_physics_s4,physics,4,200,4,B,2,0.2372337950418355,False,610.127917425518,5521.17214608609,564
wave1,w200_physics_s4,physics,4,200,4,B,3,0.4082826787521751,False,884.8981628465822,8525.001250917352,564
wave1,w200_physics_s4,physics,4,200,4,B,4,0.5917173212478248,False,1307.7973067821417,12538.805014745549,564
wave1,w200_physics_s4,physics,4,200,4,B,5,0.7627662049581645,False,1505.3570492537388,21253.414183807723,564
wave1,w200_physics_s4,physics,4,200,4,B,6,0.8983332387068134,False,1587.8278885295317,26431.868307745724,564
wave1,w200_physics_s4,physics,4,200,4,B,7,0.9801449282487681,False,1572.9656376073535,36636.332936835126,564
wave1,w200_physics_s4,physics,4,200,4,B,8,1.0,True,1699.0937676326753,37829.63352586215,564
wave1,w200_physics_s4,physics,4,200,4,C,0,0.019855071751231912,False,184.89273182470356,1637.8646978382003,2793
wave1,w200_physics_s4,physics,4,200,4,C,1,0.10166676129318664,False,168.92992509538018,1447.4098637241755,2793
wave1,w200_physics_s4,physics,4,200,4,C,2,0.2372337950418355,False,151.83191234513416,1522.0619332643541,2793
wave1,w200_physics_s4,physics,4,200,4,C,3,0.4082826787521751,False,191.7552442671706,1441.51966511472,2793
wave1,w200_physics_s4,physics,4,200,4,C,4,0.5917173212478248,False,166.73256863587227,1682.6247230943468,2793
wave1,w200_physics_s4,physics,4,200,4,C,5,0.7627662049581645,False,170.66477289567848,1944.33249828619,2793
wave1,w200_physics_s4,physics,4,200,4,C,6,0.8983332387068134,False,178.01042236606435,2142.736784951183,2793
wave1,w200_physics_s4,physics,4,200,4,C,7,0.9801449282487681,False,181.0384041948616,2345.5854219645994,2793
wave1,w200_physics_s4,physics,4,200,4,C,8,1.0,True,208.9202397809533,2476.4810080614675,2793
wave1,w200_physics_s5,physics,5,200,4,A,0,0.019855071751231912,False,260.29646204064295,4981.235357982907,604
wave1,w200_physics_s5,physics,5,200,4,A,1,0.10166676129318664,False,193.8137758788261,5269.6886263338665,604
wave1,w200_physics_s5,physics,5,200,4,A,2,0.2372337950418355,False,204.78979662415585,4368.353584290547,604
wave1,w200_physics_s5,physics,5,200,4,A,3,0.4082826787521751,False,198.67524736024177,6314.238722467368,604
wave1,w200_physics_s5,physics,5,200,4,A,4,0.5917173212478248,False,232.27726422288754,8846.858687749722,604
wave1,w200_physics_s5,physics,5,200,4,A,5,0.7627662049581645,False,219.42644791629917,17568.981347910805,604
wave1,w200_physics_s5,physics,5,200,4,A,6,0.8983332387068134,False,210.26320192462367,20293.589601051706,604
wave1,w200_physics_s5,physics,5,200,4,A,7,0.9801449282487681,False,242.9605914003387,22064.824929166156,604
wave1,w200_physics_s5,physics,5,200,4,A,8,1.0,True,273.01867526884695,24146.48855211427,604
wave1,w200_physics_s5,physics,5,200,4,B,0,0.019855071751231912,False,680.8633344100166,4831.965484039579,564
wave1,w200_physics_s5,physics,5,200,4,B,1,0.10166676129318664,False,587.3071267909786,4320.008254327089,564
wave1,w200_physics_s5,physics,5,200,4,B,2,0.2372337950418355,False,697.1494886528502,6345.745541356706,564
